source_year,workbook_name,sheet_name,chapter,likely_table_title,topic,geography_level_candidate,is_index_sheet,likely_analytical_table,max_rows,max_columns,probable_header_row,probable_data_start_row,region_candidate_count,total_keyword_hits,source_keyword_hits,detected_years,normalized_match_title
2024,Statistical-Yearbook-2024.xlsx,2-1,Health Resources,الميزانية المخصصة لوزارة الصحة ( بمليارات الريالات) في الأعوام الخمسة الأخيرة بالنسبة للميزانية العامة للدولة,Other,Unknown / National / Other,NO,YES,19,5,5,6,0,2,0,"2021, 2022, 2023, 2024",الميزانية المخصصة لوزارة الصحة بمليارات الريالات في الأعوام الخمسة الأخيرة بالنسبة للميزانية ا ة للدولة
2024,Statistical-Yearbook-2024.xlsx,2-2,Health Resources,المستشفيات والأسرة بالقطاعات الصحية بالمملكة حسب الجهة ومعدل الأسرة لكل عشرة آلاف من السكان في الأعوام الخمسة الأخيرة,Population | Capacity,Unknown / National / Other,NO,YES,17,29,6,7,0,2,0,,المستشفيات والأسرة بالقطاعات الصحية بالمملكة الجهة ومعدل الأسرة لكل عشرة آلاف من السكان في الأعوام الخمسة الأخيرة
2024,Statistical-Yearbook-2024.xlsx,2-3,Health Resources,المستشفيات والأسرة بالقطاعات الصحية بالمملكة حسب فروع ومكاتب وزارة الصحة 2024م,Capacity,Unknown / National / Other,NO,YES,31,14,7,8,24,4,0,,المستشفيات والأسرة بالقطاعات الصحية بالمملكة فروع ومكاتب وزارة الصحة م
2024,Statistical-Yearbook-2024.xlsx,2-4,Health Resources,"Health Utilities in MoH by Health Clusters, 2024G",Capacity,Health Cluster,NO,YES,35,16,12,13,44,6,0,,"health utilities in moh by health clusters, g"
2024,Statistical-Yearbook-2024.xlsx,2-5,Health Resources,"Primary Health Care Centers in MoH by MoH Branches & Offices, in the last Five Years",Capacity,Unknown / National / Other,NO,YES,26,8,4,5,24,2,0,,"primary health care centers in moh by moh branches & offices, in the last five years"
2024,Statistical-Yearbook-2024.xlsx,2-6,Health Resources,المستشفيات والأسرة بوزارة الصحة حسب فروع ومكاتب وزارة الصحة في الأعوام الخمسة الأخيرة,Capacity,Unknown / National / Other,NO,YES,29,20,6,7,24,2,0,,المستشفيات والأسرة بوزارة الصحة فروع ومكاتب وزارة الصحة في الأعوام الخمسة الأخيرة
2024,Statistical-Yearbook-2024.xlsx,2-7,Health Resources,مستشفيات وزارة الصحة وعدد الأسرة حسب التجمعات الصحية والتخصص لعام 2024م,Capacity,Health Cluster,NO,YES,38,20,14,15,44,8,0,,مستشفيات وزارة الصحة وعدد الأسرة التجمعات الصحية والتخصص م
2024,Statistical-Yearbook-2024.xlsx,2-8,Health Resources,"MoH Hospitals by Health Clusters and Bed Capacity, 2024G",Capacity,Health Cluster,NO,YES,36,10,15,16,44,8,0,,"moh hospitals by health clusters and bed capacity, g"
2024,Statistical-Yearbook-2024.xlsx,2-9,Health Resources,الأسرة بمستشفيات وزارة الصحة حسب التجمع الصحي والتخصص لعام 2024م,Capacity | Activity,Health Cluster,NO,YES,34,12,15,16,44,8,0,,الأسرة بمستشفيات وزارة الصحة التجمع الصحي والتخصص م
2024,Statistical-Yearbook-2024.xlsx,2-10,Health Resources,"Hospital Beds in Other Governmental Sector by Speciality, 2024G.",Capacity | Activity,Unknown / National / Other,NO,YES,13,14,13,,0,4,0,,"hospital beds in other governmental sector by speciality, g"
2024,Statistical-Yearbook-2024.xlsx,2-11,Health Resources,"Hospital Beds at Private Sector by MoH Branches & Offices and Speciality, 2024G.",Capacity | Activity,Unknown / National / Other,NO,YES,25,12,4,5,20,4,0,,"hospital beds at private sector by moh branches & offices and speciality, g"
2024,Statistical-Yearbook-2024.xlsx,2-12,Health Resources,"Intensive Care Beds at MoH Hospitals By Health Cluster and Type of Intensive Care Bed, 2024G",Capacity,Health Cluster,NO,YES,31,7,4,5,30,2,0,,"intensive care beds at moh hospitals by health cluster and type of intensive care bed, g"
2024,Statistical-Yearbook-2024.xlsx,2-13,Health Resources,"ER Beds at MoH Hospitals By Health Clusters, 2024G",Capacity | Activity,Health Cluster,NO,YES,26,12,4,5,30,4,0,,"er beds at moh hospitals by health clusters, g"
2024,Statistical-Yearbook-2024.xlsx,2-14,Health Resources,"Private Sector Hospitals, Medical Complexes, Beds and Other Medical Facilities by MoH Branches & Offices, 2024G.",Capacity | Workforce,Unknown / National / Other,NO,YES,29,24,4,5,24,2,0,,"private sector hospitals, medical complexes, beds and other medical facilities by moh branches & offices, g"
2024,Statistical-Yearbook-2024.xlsx,2-15,Health Resources,المستشفيات والأسرة والمجمعات الطبية بالقطاع الخاص حسب فروع ومكاتب وزارة الصحة في الأعوام الخمسة الأخيرة,Capacity,Unknown / National / Other,NO,YES,28,31,5,6,24,2,0,,المستشفيات والأسرة والمجمعات الطبية بالقطاع الخاص فروع ومكاتب وزارة الصحة في الأعوام الخمسة الأخيرة
2024,Statistical-Yearbook-2024.xlsx,2-16,Health Resources,Table 2-16,Workforce | Activity,Health Region,NO,YES,17,31,4,5,10,4,0,,-
2024,Statistical-Yearbook-2024.xlsx,2-17,Health Resources,Health Manpower in KSA Health Sectors in the Last Five Years,Workforce,Unknown / National / Other,NO,YES,44,28,5,6,0,6,0,,health manpower in ksa health sectors in the last five years
2024,Statistical-Yearbook-2024.xlsx,2-18,Health Resources,"Health Manpower in KSA Health Sectors by Category, Sex and Nationality, 2024G",Workforce,Unknown / National / Other,NO,YES,31,21,14,15,2,28,0,,"health manpower in ksa health sectors by category, sex and nationality, g"
2024,Statistical-Yearbook-2024.xlsx,2-19,Health Resources,"Physicians and Dentists in KSA Health Sectors by Speciality and Professional Categories, 2024G",Workforce | Activity,Unknown / National / Other,NO,YES,50,24,7,8,0,9,0,,"physicians and dentists in ksa health sectors by speciality and professional categories, g"
2024,Statistical-Yearbook-2024.xlsx,2-20,Health Resources,"Physicians and Dentists in MoH by Gender, Nationality, Speciality and Professional Categories, 2024G",Workforce | Activity,Unknown / National / Other,NO,YES,46,22,6,7,0,4,0,,"physicians and dentists in moh by gender, nationality, speciality and professional categories, g"
2024,Statistical-Yearbook-2024.xlsx,2-21,Health Resources,"Physicians and Dentists in the Other Governmental Sector by Gender, Nationality, Speciality and Professional Categories, 2024G",Workforce | Activity,Unknown / National / Other,NO,YES,46,22,6,7,0,4,0,,"physicians and dentists in the other governmental sector by gender, nationality, speciality and professional categories, g"
2024,Statistical-Yearbook-2024.xlsx,2-22,Health Resources,"Physicians and Dentists in the Private Sector by Gender, Nationality, Speciality and Professional Categories, 2024G",Workforce | Activity,Unknown / National / Other,NO,YES,46,22,6,7,0,4,0,,"physicians and dentists in the private sector by gender, nationality, speciality and professional categories, g"
2024,Statistical-Yearbook-2024.xlsx,2-23,Health Resources,"Physicians and Dentists in KSA Health Sectors by Gender, Nationality, Speciality and Professional Categories, 2024G",Workforce | Activity,Unknown / National / Other,NO,YES,49,22,10,11,0,4,0,,"physicians and dentists in ksa health sectors by gender, nationality, speciality and professional categories, g"
2024,Statistical-Yearbook-2024.xlsx,2-24,Health Resources,"Health Manpower in MoH Branches & Offices by Category, Gender and Nationality, 2024G",Workforce,Unknown / National / Other,NO,YES,176,21,14,15,11,36,0,,"health manpower in moh branches & offices by category, gender and nationality, g"
2024,Statistical-Yearbook-2024.xlsx,2-25,Health Resources,"Health Manpower in Other Governmental Sector by Category, Gender and Nationality in MoH Branches & Offices, 2024G",Workforce,Unknown / National / Other,NO,YES,176,28,14,15,11,36,0,,"health manpower in other governmental sector by category, gender and nationality in moh branches & offices, g"
2024,Statistical-Yearbook-2024.xlsx,2-26,Health Resources,"Health Manpower in the Private Sector by Category, Gender and Nationality in MoH Branches & Offices, 2024G",Workforce,Unknown / National / Other,NO,YES,176,21,14,15,11,36,0,,"health manpower in the private sector by category, gender and nationality in moh branches & offices, g"
2024,Statistical-Yearbook-2024.xlsx,2-27,Health Resources,"Health Manpower in all KSA Health Sectors by Category, Gender and Nationality in MoH Branches & Offices, 2024G",Workforce,Unknown / National / Other,NO,YES,176,21,14,15,11,36,0,,"health manpower in all ksa health sectors by category, gender and nationality in moh branches & offices, g"
2024,Statistical-Yearbook-2024.xlsx,2-28,Health Resources,"Health Manpower in Other Governmental Sector by Category, Gender and Nationality, 2024G",Workforce,Unknown / National / Other,NO,YES,98,28,14,15,2,36,1,,"health manpower in other governmental sector by category, gender and nationality, g"
2024,Statistical-Yearbook-2024.xlsx,2-29,Health Resources,"Physicians and Dentists, MoH Facilities by Speciality, Professional Categories in MoH Branches& Offices, 2024G.",Workforce | Activity,Unknown / National / Other,NO,YES,131,31,7,8,10,14,0,,"physicians and dentists, moh facilities by speciality, professional categories in moh branches& offices, g"
2024,Statistical-Yearbook-2024.xlsx,2-30,Health Resources,"Other Governmental Sector' Physicians and Dentists by Speciality and Professional Categories in MoH Branches & Facilities, 2024G.",Workforce | Activity,Unknown / National / Other,NO,YES,131,31,7,8,10,14,0,,"other governmental sector' physicians and dentists by speciality and professional categories in moh branches & facilities, g"
2024,Statistical-Yearbook-2024.xlsx,2-31,Health Resources,"Physicians and Dentists in the Private Sector by Speciality, Professional Categories in MoH Branches & Offices, 2024G",Workforce | Activity,Unknown / National / Other,NO,YES,131,31,7,8,8,14,0,,"physicians and dentists in the private sector by speciality, professional categories in moh branches & offices, g"
2024,Statistical-Yearbook-2024.xlsx,2-32,Health Resources,"Physicians and Dentists in Other Governmental Sector by Speciality and Professional Categories, 2024G.",Capacity | Workforce | Activity,Unknown / National / Other,NO,YES,89,31,7,8,2,14,1,,"physicians and dentists in other governmental sector by speciality and professional categories, g"
2024,Statistical-Yearbook-2024.xlsx,2-33,Health Resources,"MoH Allied Health Personnel by Speciality, Nationality & Gender, 2024G",Activity,Unknown / National / Other,NO,YES,33,10,5,6,0,6,0,,"moh allied health personnel by speciality, nationality & gender, g"
2024,Statistical-Yearbook-2024.xlsx,2-34,Health Resources,"Allied Health Personnel in the Other Governmental Sector by Speciality, Nationality & Gender, 2024G",Activity,Unknown / National / Other,NO,YES,33,10,5,6,0,6,0,,"allied health personnel in the other governmental sector by speciality, nationality & gender, g"
2024,Statistical-Yearbook-2024.xlsx,2-35,Health Resources,"Allied Health Personnel in the Private Sector by Speciality, Nationality & Gender, 2024G",Activity,Unknown / National / Other,NO,YES,33,10,5,6,0,6,0,,"allied health personnel in the private sector by speciality, nationality & gender, g"
2024,Statistical-Yearbook-2024.xlsx,2-36,Health Resources,"Allied Health Personnel in all Health Sectors by Speciality, Nationality & Gender, 2024G",Activity,Unknown / National / Other,NO,YES,33,10,5,6,0,6,0,,"allied health personnel in all health sectors by speciality, nationality & gender, g"
2024,Statistical-Yearbook-2024.xlsx,2-37,Health Resources,Health Manpower in MoH by Nationality in the Last Five Years,Workforce,Unknown / National / Other,NO,YES,33,19,12,13,0,18,0,,health manpower in moh by nationality in the last five years
2024,Statistical-Yearbook-2024.xlsx,2-38,Health Resources,"Health Manpower in the Other Governmental Sector by Nationality, in the last Five Years",Workforce,Unknown / National / Other,NO,YES,78,19,12,13,0,18,0,,"health manpower in the other governmental sector by nationality, in the last five years"
2024,Statistical-Yearbook-2024.xlsx,2-39,Health Resources,Health Manpower at Private Sector in the last Five Years,Workforce,Unknown / National / Other,NO,YES,78,19,12,13,0,18,0,,health manpower at private sector in the last five years
2024,Statistical-Yearbook-2024.xlsx,2-40,Health Resources,"Health Manpower in MoH Hospitals by Nationality, in the last Five Years",Capacity | Workforce,Unknown / National / Other,NO,YES,33,19,12,13,0,18,0,,"health manpower in moh hospitals by nationality, in the last five years"
2024,Statistical-Yearbook-2024.xlsx,2-41,Health Resources,"MoH Hospitals' Health Manpower by Category, Gender and Nationality in MoH Branches & Offices, 2024G",Capacity | Workforce,Unknown / National / Other,NO,YES,176,21,7,8,11,36,0,,"moh hospitals' health manpower by category, gender and nationality in moh branches & offices, g"
2024,Statistical-Yearbook-2024.xlsx,2-42,Health Resources,"Health Manpower in Primary Health Care Centers, MoH, in the last Five Years",Capacity | Workforce,Unknown / National / Other,NO,YES,33,19,12,13,0,18,0,,"health manpower in primary health care centers, moh, in the last five years"
2024,Statistical-Yearbook-2024.xlsx,2-43,Health Resources,"Physicians and Dentists in MoH Primary Health Care Centers by Speciality and Nationality, in the last Five Years",Capacity | Workforce,Unknown / National / Other,NO,YES,75,19,14,15,0,15,0,2022,"physicians and dentists in moh primary health care centers by speciality and nationality, in the last five years"
2024,Statistical-Yearbook-2024.xlsx,2-44,Health Resources,"MoH Primary Health Care Centers' Health Manpower by Category, Gender and Nationality in MoH Branches and Offices, 2024G",Capacity | Workforce,Unknown / National / Other,NO,YES,176,21,14,15,12,36,0,,"moh primary health care centers' health manpower by category, gender and nationality in moh branches and offices, g"
2024,Statistical-Yearbook-2024.xlsx,2-45,Health Resources,"Physicians in MoH Primary Health Care Centers by Main Specialities, Nationality and Gender in MoH Branches & Offices, 2024G.",Capacity | Workforce,Unknown / National / Other,NO,YES,158,21,13,14,11,36,0,,"physicians in moh primary health care centers by main specialities, nationality and gender in moh branches & offices, g"
2024,Statistical-Yearbook-2024.xlsx,2-46,Health Resources,"Health Manpower in Private Sector Hospitals by Category, Gender and Nationality in MoH Branches & Offices, 2024G",Capacity | Workforce,Unknown / National / Other,NO,YES,178,17,14,15,11,36,0,,"health manpower in private sector hospitals by category, gender and nationality in moh branches & offices, g"
2024,Statistical-Yearbook-2024.xlsx,2-47,Health Resources,"Health Manpower in Private Sector Medical Complexes by Category, Gender and Nationality in MoH Branches & Offices, 2024G",Workforce,Unknown / National / Other,NO,YES,176,21,14,15,11,36,0,,"health manpower in private sector medical complexes by category, gender and nationality in moh branches & offices, g"
2024,Statistical-Yearbook-2024.xlsx,2-48,Health Resources,"Health Manpower in Private Health Facilities by Facility Classification, Gender and Nationality, 2024G.",Capacity | Workforce,Unknown / National / Other,NO,YES,31,32,7,8,0,28,0,,"health manpower in private health facilities by facility classification, gender and nationality, g"
2024,Statistical-Yearbook-2024.xlsx,2-49,Health Resources,Preventive Medicine & Public Health,Capacity | Workforce | Activity,Unknown / National / Other,NO,YES,28,7,4,5,0,1,0,,preventive medicine & public health
2024,Statistical-Yearbook-2024.xlsx,2-50,Health Resources,مجموع الأطباء البشريين,Capacity | Workforce | Activity,Unknown / National / Other,NO,YES,26,7,4,5,1,1,0,,مجموع الأطباء البشريين
2024,Statistical-Yearbook-2024.xlsx,2-51,Health Resources,Total Health Clusters - Riyadh,Other,Health Cluster,NO,YES,94,47,13,14,32,4,0,,total health clusters - riyadh
2024,Statistical-Yearbook-2024.xlsx,2-52,Health Resources,Table 2-52,Other,Unknown / National / Other,NO,YES,56,50,4,5,28,4,0,,-
2024,Statistical-Yearbook-2024.xlsx,2-53,Health Resources,دورة العناية التمريضية المتقدمة للإصابات,Workforce,Unknown / National / Other,NO,YES,47,4,4,5,0,0,0,,دورة العناية التمريضية المتقدمة للإصابات
2024,Statistical-Yearbook-2024.xlsx,2-54,Health Resources,Enrolled Students in Governmental Health Colleges for the Academic Year 2023-2024G.,Other,Unknown / National / Other,NO,YES,136,7,6,7,15,2,0,2023,enrolled students in governmental health colleges for the academic year - g
2024,Statistical-Yearbook-2024.xlsx,2-55,Health Resources,Graduates in Governmental Health Colleges for the Academic Year 2023-2024G.,Other,Unknown / National / Other,NO,YES,134,7,6,7,15,2,0,2023,graduates in governmental health colleges for the academic year - g
2024,Statistical-Yearbook-2024.xlsx,2-56,Health Resources,Enrolled Students in Private Health Colleges for the Academic Year 2023-2024G.,Workforce | Activity,Unknown / National / Other,NO,YES,105,7,6,7,1,2,0,2023,enrolled students in private health colleges for the academic year - g
2024,Statistical-Yearbook-2024.xlsx,2-57,Health Resources,Graduates in Private Health Colleges for the Academic Year 2023-2024G.,Workforce | Activity,Unknown / National / Other,NO,YES,105,7,6,7,1,2,0,2023,graduates in private health colleges for the academic year - g
2024,Statistical-Yearbook-2024.xlsx,2-58,Health Resources,Prince Mohammad Bin Abdulaziz Hospital,Capacity,Unknown / National / Other,NO,YES,185,6,4,5,3,0,0,"2021, 2022, 2023, 2024",prince mohammad bin abdulaziz hospital
2024,Statistical-Yearbook-2024.xlsx,2-59,Health Resources,"Armed Forces Hospital in the military factories, Al-Kharj",Capacity,Unknown / National / Other,NO,YES,42,6,4,5,27,0,0,"2021, 2022, 2023, 2024","armed forces hospital in the military factories, al-kharj"
2024,Statistical-Yearbook-2024.xlsx,2-60,Health Resources,Dr. Sulaiman Al Habib Hospital for Obstetric and Gynecology,Capacity | Workforce,Unknown / National / Other,NO,YES,152,84,4,5,9,0,0,"2021, 2022, 2023",dr sulaiman al habib hospital for obstetric and gynecology
2024,Statistical-Yearbook-2024.xlsx,فهرس الباب الثالث,Unknown / Other,Chapter III : Public Health,Other,Unknown / National / Other,YES,NO,50,39,2,3,0,0,0,"2023, 2024",chapter iii public health
2024,Statistical-Yearbook-2024.xlsx,3-1,Unknown / Other,Incidence Rate / 100 000 population,Population,Unknown / National / Other,NO,YES,15,11,6,7,0,0,0,,incidence rate population
2024,Statistical-Yearbook-2024.xlsx,3-2,Unknown / Other,جدول 3-2,Other,Unknown / National / Other,NO,YES,51,31,4,5,19,2,0,,-
2024,Statistical-Yearbook-2024.xlsx,3-2تكملة,Unknown / Other,Continued table3-2,Other,Unknown / National / Other,NO,YES,27,37,4,5,19,2,0,2024,continued -
2024,Statistical-Yearbook-2024.xlsx,3-3,Unknown / Other,Table 3-3,Other,Unknown / National / Other,NO,YES,39,16,4,5,0,2,0,,-
2024,Statistical-Yearbook-2024.xlsx,3-4,Unknown / Other,Table 3-4,Other,Unknown / National / Other,NO,YES,38,10,5,6,0,2,0,,-
2024,Statistical-Yearbook-2024.xlsx,3-5,Unknown / Other,Table 3-5,Other,Unknown / National / Other,NO,YES,217,15,6,7,0,4,0,,-
2024,Statistical-Yearbook-2024.xlsx,3-6,Unknown / Other,"Incidence Rate per 100,000 population",Population,Unknown / National / Other,NO,YES,38,12,6,7,0,0,0,,"incidence rate per , population"
2024,Statistical-Yearbook-2024.xlsx,3-7,Unknown / Other,Table 3-7,Other,Unknown / National / Other,NO,YES,36,35,6,7,19,5,0,,-
2024,Statistical-Yearbook-2024.xlsx,3-8,Unknown / Other,Table 3-8,Other,Unknown / National / Other,NO,YES,36,35,6,7,19,5,0,,-
2024,Statistical-Yearbook-2024.xlsx,3.9,Unknown / Other,Table 3-9,Other,Unknown / National / Other,NO,YES,35,7,4,5,19,2,0,,-
2024,Statistical-Yearbook-2024.xlsx,3-10,Unknown / Other,Table 3-10,Other,Unknown / National / Other,NO,YES,30,14,6,7,19,2,0,,-
2024,Statistical-Yearbook-2024.xlsx,3-11,Unknown / Other,Table 3-11,Other,Unknown / National / Other,NO,YES,32,15,6,7,19,2,0,,-
2024,Statistical-Yearbook-2024.xlsx,3-12,Unknown / Other,Introduced: A case contracted locally with strong epidemiological evidence linking it directly to a known imported case (a first generation local transmission),Other,Unknown / National / Other,NO,YES,1005,10,5,6,2,4,0,2024,introduced a case contracted locally with strong epidemiological evidence linking it directly to a known imported case a first generation local transmission
2024,Statistical-Yearbook-2024.xlsx,3-13,Unknown / Other,"Reported Bilharzial Cases by MoH Branches & Offices, Type of Disease, Nationality, Gender and Age Group, 2024G.",Other,Unknown / National / Other,NO,YES,38,21,6,7,19,4,0,,"reported bilharzial cases by moh branches & offices, type of disease, nationality, gender and age group, g"
2024,Statistical-Yearbook-2024.xlsx,3-14,Unknown / Other,معدل الانتشار لكل مائة ألف من السكان,Population,Unknown / National / Other,NO,YES,28,24,14,15,0,0,0,"2021, 2022, 2023, 2024",معدل الانتشار لكل مائة ألف من السكان
2024,Statistical-Yearbook-2024.xlsx,3-15,Unknown / Other,الإقامة بالمنطقة Residence,Other,Health Region,NO,YES,28,19,5,7,19,2,0,,الإقامة بالمنطقة residence
2024,Statistical-Yearbook-2024.xlsx,3-16,Unknown / Other,الإقامة بالمنطقة Residency,Other,Health Region,NO,YES,20,33,5,6,0,2,0,,الإقامة بالمنطقة residency
2024,Statistical-Yearbook-2024.xlsx,3-17,Unknown / Other,Table 3-17,Other,Health Region,NO,YES,20,11,4,5,8,2,0,,-
2024,Statistical-Yearbook-2024.xlsx,3-18,Unknown / Other,Table 3-18,Other,Unknown / National / Other,NO,YES,54,14,7,8,18,10,0,2023,-
2024,Statistical-Yearbook-2024.xlsx,3-19,Unknown / Other,No of visited healthy houses of company workers,Activity,Health Cluster,NO,YES,35,17,13,14,44,7,1,,no of visited healthy houses of company workers
2024,Statistical-Yearbook-2024.xlsx,3-20,Unknown / Other,"Environmental Health Activities, MOH in the last Five Years",Activity,Unknown / National / Other,NO,YES,10,18,4,5,0,0,1,,"environmental health activities, moh in the last five years"
2024,Statistical-Yearbook-2024.xlsx,3-21,Unknown / Other,Incidence Rate of environmental health related diseases for the last five years.,Population,Unknown / National / Other,NO,YES,11,10,6,7,0,0,0,,incidence rate of environmental health related diseases for the last five years
2024,Statistical-Yearbook-2024.xlsx,3.22,Unknown / Other,فاشيات الأمراض المنقولة بالغذاء وعدد الحالات المصابة موزعة حسب مصدر الفاشية والجنس والجنسية والفئات العمرية بفروع ومكاتب وزارة الصحة لعام 2024م.,Other,Unknown / National / Other,NO,YES,28,22,6,7,19,4,8,,فاشيات الأمراض المنقولة بالغذاء وعدد الحالات المصابة موزعة مصدر الفاشية والجنس والجنسية والفئات العمرية بفروع ومكاتب وزارة الصحة م
2024,Statistical-Yearbook-2024.xlsx,3-23,Unknown / Other,Table 3-23,Other,Unknown / National / Other,NO,YES,28,10,6,7,20,3,0,,-
2024,Statistical-Yearbook-2024.xlsx,فهرس الباب الرابع,Unknown / Other,"Patients and Casualties Offered First Aid and Transported by Saudi Red Crescent Authority Ambulances by Administrative Region and Type of Case, 2024G.",Capacity | Activity,Health Cluster,YES,NO,146,38,2,3,0,1,0,,"patients and casualties offered first aid and transported by saudi red crescent authority ambulances by administrative region and type of case, g"
2024,Statistical-Yearbook-2024.xlsx,4-1,Health Activities,"MoH PHC Encounters and Consultations by Health Clusters, Gender and Nationality, 2024G.",Other,Health Cluster,NO,YES,28,28,6,7,30,4,0,,"moh phc encounters and consultations by health clusters, gender and nationality, g"
2024,Statistical-Yearbook-2024.xlsx,4-2,Health Activities,"MoH PHC Encounters and Consultations by Health Clusters and Age Groups, 2024G.",Other,Health Cluster,NO,YES,27,47,5,6,30,4,0,,"moh phc encounters and consultations by health clusters and age groups, g"
2024,Statistical-Yearbook-2024.xlsx,4-3,Health Activities,"Medical Emergency Encounters in MoH Hospitals by Health Clusters, Gender and Nationality, 2024G.",Capacity | Activity,Health Cluster,NO,YES,37,18,15,16,44,9,0,,"medical emergency encounters in moh hospitals by health clusters, gender and nationality, g"
2024,Statistical-Yearbook-2024.xlsx,4-4,Health Activities,"Surgical Emergency Encounters in MoH Hospitals by Health Clusters, Gender and Nationality, 2024G.",Capacity | Activity,Health Cluster,NO,YES,37,18,15,16,44,9,0,,"surgical emergency encounters in moh hospitals by health clusters, gender and nationality, g"
2024,Statistical-Yearbook-2024.xlsx,4-5,Health Activities,"Encounters to Outpatient Clinics in MoH Hospitals by Gender, Nationality and Health Clusters, 2024G.",Capacity | Activity,Health Cluster,NO,YES,37,18,15,16,44,9,0,,"encounters to outpatient clinics in moh hospitals by gender, nationality and health clusters, g"
2024,Statistical-Yearbook-2024.xlsx,4-6,Health Activities,"PHCs' Encounters and Outpatients of MoH Hospitals by Health Clusters, 2024G.",Capacity | Activity,Health Cluster,NO,YES,30,13,4,5,30,5,0,,"phcs' encounters and outpatients of moh hospitals by health clusters, g"
2024,Statistical-Yearbook-2024.xlsx,4-7,Health Activities,زيارات المراجعين لمراكز الرعاية الصحية الأولية والعيادات الخارجية بمستشفيات وزارة الصحة حسب المنطقة الإدارية في الأعوام الخمسة الأخيرة,Capacity | Activity,Health Region,NO,YES,25,21,6,7,26,3,0,,زيارات المراجعين لمراكز الرعاية الصحية الأولية والعيادات الخارجية بمستشفيات وزارة الصحة المنطقة الإدارية في الأعوام الخمسة الأخيرة
2024,Statistical-Yearbook-2024.xlsx,4-8,Health Activities,"First Aid Centers and Ambulances of the Saudi Red Crescent Authority by Administrative Region, 2024G.",Capacity,Health Region,NO,YES,26,7,6,7,26,2,0,,"first aid centers and ambulances of the saudi red crescent authority by administrative region, g"
2024,Statistical-Yearbook-2024.xlsx,4-9,Health Activities,"Patients and Casualties Offered First Aid and Transported by Saudi Red Crescent Authority Ambulances by Administrative Region and Type of Case, 2024G.",Capacity,Health Region,NO,YES,21,10,6,7,25,4,0,,"patients and casualties offered first aid and transported by saudi red crescent authority ambulances by administrative region and type of case, g"
2024,Statistical-Yearbook-2024.xlsx,4-10,Health Activities,Cases Offered First Aid and Transported by Ambulances of Saudi Red Crescent Authority by Administrative Region in the last Five Years,Other,Health Region,NO,YES,21,15,5,6,25,2,0,,cases offered first aid and transported by ambulances of saudi red crescent authority by administrative region in the last five years
2024,Statistical-Yearbook-2024.xlsx,4-11,Health Activities,King Khalid Eye Specialist Hospital,Capacity | Activity,Unknown / National / Other,NO,YES,80,18,11,12,7,4,1,,king khalid eye specialist hospital
2024,Statistical-Yearbook-2024.xlsx,4-12,Health Activities,"Outpatient and ER Visits to all Private Sector Facilities by Gender, Nationality and Administrative Region , 2024G.",Activity,Health Region,NO,YES,23,29,6,7,20,4,2,,"outpatient and er visits to all private sector facilities by gender, nationality and administrative region , g"
2024,Statistical-Yearbook-2024.xlsx,4-13,Health Activities,"Outpatient and ER Visits to all Private Sector Facilities by Age Groups and Administrative Region , 2024G.",Activity,Health Region,NO,YES,21,57,6,7,20,4,2,,"outpatient and er visits to all private sector facilities by age groups and administrative region , g"
2024,Statistical-Yearbook-2024.xlsx,4-14,Health Activities,"Outpatient and ER Visits to all Private Sector Facilities by Gender, Nationality and ICD-10 Diagnosis, 2024G.",Activity,Unknown / National / Other,NO,YES,29,33,5,6,0,5,2,,"outpatient and er visits to all private sector facilities by gender, nationality and icd- diagnosis, g"
2024,Statistical-Yearbook-2024.xlsx,4-15,Health Activities,زيارات المراجعين للقطاعات الصحية بالمملكة ومتوسط عدد الزيارات لكل فرد من السكان في الأعوام الخمسة الأخيرة,Population | Activity,Unknown / National / Other,NO,YES,25,9,9,10,0,2,0,,زيارات المراجعين للقطاعات الصحية بالمملكة ومتوسط عدد الزيارات لكل فرد من السكان في الأعوام الخمسة الأخيرة
2024,Statistical-Yearbook-2024.xlsx,4-16,Health Activities,"Encounters to Diabetic Clinics, MOH Hospitals by Gender, Nationality and Health Cluster, 2024G.",Capacity | Activity,Health Cluster,NO,YES,37,18,15,16,44,9,0,,"encounters to diabetic clinics, moh hospitals by gender, nationality and health cluster, g"
2024,Statistical-Yearbook-2024.xlsx,4-17,Health Activities,"Complications of pregnancy and child birth, MOH Hospitals, 2024G.",Capacity,Unknown / National / Other,NO,YES,27,12,4,5,0,2,0,,"complications of pregnancy and child birth, moh hospitals, g"
2024,Statistical-Yearbook-2024.xlsx,4-18,Health Activities,"Outpatients and Inpatients in Mental Health Departments, MOH, According to Main Disease Groups of ICD-10, 2024G.",Activity,Unknown / National / Other,NO,YES,28,13,5,6,0,5,2,,"outpatients and inpatients in mental health departments, moh, according to main disease groups of icd- , g"
2024,Statistical-Yearbook-2024.xlsx,4-19,Health Activities,"Encounters to Dental Clinics, MoH by Gender, Nationality and Health Cluster, 2024G.",Activity,Health Cluster,NO,YES,31,18,4,5,30,2,2,,"encounters to dental clinics, moh by gender, nationality and health cluster, g"
2024,Statistical-Yearbook-2024.xlsx,4-20,Health Activities,"Main Dental Services in Dental Centers, MoH by Type of Service and Health Cluster, 2024G.",Workforce | Activity,Health Cluster,NO,YES,32,14,4,5,30,4,2,,"main dental services in dental centers, moh by type of service and health cluster, g"
