workbook_name,sheet_name,row_number,column_number,region_candidate
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,51,19,8,Jazan
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,51,20,1,نجران
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,51,20,8,Najran
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,51,21,1,الباحة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,51,21,8,Al-Bahah
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,51,22,1,الجوف
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,51,22,8,Al-Jouf
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,52,7,1,الرياض
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,52,7,7,Riyadh
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,52,11,1,المدينة المنورة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,52,12,1,القصيم
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,52,13,1,الشرقية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,52,13,7,Eastern
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,52,15,1,عسير
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,52,16,1,تبوك
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,52,17,1,حائل
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,52,18,1,جازان
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,52,18,7,Jazan
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,52,19,1,نجران
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,52,19,7,Najran
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,52,20,1,الباحة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,52,20,7,Al-Bahah
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,52,21,1,الجوف
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,52,21,7,Al-Jouf
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,4,2,الرياض
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,4,6,المدينة المنورة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,4,7,القصيم
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,4,8,الشرقية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,4,11,عسير
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,4,13,تبوك
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,4,14,حائل
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,4,15,الحدود الشمالية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,4,16,جازان
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,4,17,نجران
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,4,18,الباحة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,4,19,الجوف
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,5,2,Riyadh
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,5,8,Eastern
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,5,16,Jazan
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,5,17,Najran
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,5,18,Al-Bahah
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,5,19,Al-Jouf
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,6,1,الرياض
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,6,23,Riyadh
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,10,1,المدينة المنورة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,11,1,القصيم
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,12,1,الشرقية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,12,23,Eastern
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,15,1,عسير
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,17,1,تبوك
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,18,1,حائل
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,19,1,الحدود الشمالية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,20,1,جازان
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,20,23,Jazan
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,21,1,نجران
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,21,23,Najran
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,22,1,الباحة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,22,23,Al-Bahah
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,23,1,الجوف
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,23,23,Al-Jouf
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,56,6,1,الرياض
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,56,6,10,Riyadh
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,56,10,1,المدينة المنورة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,56,11,1,القصيم
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,56,12,1,الشرقية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,56,12,10,Eastern
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,56,15,1,عسير
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,56,17,1,تبوك
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,56,18,1,حائل
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,56,19,1,الحدود الشمالية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,56,20,1,جازان
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,56,20,10,Jazan
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,56,21,1,نجران
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,56,21,10,Najran
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,56,22,1,الباحة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,56,22,10,Al-Bahah
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,56,23,1,الجوف
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,56,23,10,Al-Jouf
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,57,6,1,الرياض
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,57,6,7,Riyadh
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,57,10,1,المدينة المنورة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,57,11,1,القصيم
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,57,12,1,الشرقية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,57,12,7,Eastern
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,57,15,1,عسير
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,57,17,1,تبوك
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,57,18,1,حائل
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,57,19,1,الحدود الشمالية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,57,20,1,جازان
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,57,20,7,Jazan
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,57,21,1,نجران
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,57,21,7,Najran
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,57,22,1,الباحة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,57,22,7,Al-Bahah
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,57,23,1,الجوف
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,57,23,7,Al-Jouf
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,60,7,1,الرياض
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,60,7,9,Riyadh
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,60,11,1,المدينة المنورة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,60,12,1,القصيم
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,60,13,1,الشرقية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,60,13,9,Eastern
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,60,16,1,عسير
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,60,18,1,تبوك
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,60,19,1,حائل
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,60,20,1,الحدود الشمالية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,60,20,9,Northern Border
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,60,21,1,جازان
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,60,21,9,Jazan
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,60,22,1,نجران
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,60,22,9,Najran
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,60,23,1,الباحة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,60,23,9,Al-Baha
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,60,24,1,الجوف
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,60,24,9,Jouf
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,61,7,1,الرياض
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,61,7,6,Riyadh
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,61,11,1,المدينة المنورة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,61,12,1,القصيم
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,61,13,1,الشرقية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,61,13,6,Eastern
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,61,16,1,عسير
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,61,18,1,تبوك
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,61,19,1,حائل
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,61,20,1,الحدود الشمالية
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,61,20,6,Northern Border
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,61,21,1,جازان
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,61,21,6,Jazan
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,61,22,1,نجران
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,61,22,6,Najran
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,61,23,1,الباحة
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,61,23,6,Al-Baha
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,61,24,1,الجوف
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,61,24,6,Jouf
Statistical-Yearbook-2023.xlsx,2,6,1,الرياض
Statistical-Yearbook-2023.xlsx,2,6,5,Riyadh
Statistical-Yearbook-2023.xlsx,2,10,1,المدينة المنورة
Statistical-Yearbook-2023.xlsx,2,11,1,القصيم
Statistical-Yearbook-2023.xlsx,2,12,5,Eastern
Statistical-Yearbook-2023.xlsx,2,15,1,عسير
Statistical-Yearbook-2023.xlsx,2,17,1,تبوك
Statistical-Yearbook-2023.xlsx,2,18,1,حائل
Statistical-Yearbook-2023.xlsx,2,20,1,جازان
Statistical-Yearbook-2023.xlsx,2,20,5,Jazan
Statistical-Yearbook-2023.xlsx,2,21,1,نجران
Statistical-Yearbook-2023.xlsx,2,21,5,Najran
Statistical-Yearbook-2023.xlsx,2,22,5,Al-Bahah
Statistical-Yearbook-2023.xlsx,2,23,1,الجوف
Statistical-Yearbook-2023.xlsx,2,23,5,Al-Jouf
Statistical-Yearbook-2023.xlsx,4,5,1,الرياض
Statistical-Yearbook-2023.xlsx,4,5,15,Riyadh
Statistical-Yearbook-2023.xlsx,4,6,1,مكة المكرمة
Statistical-Yearbook-2023.xlsx,4,6,15,Makkah
Statistical-Yearbook-2023.xlsx,4,7,1,المدينة المنورة
Statistical-Yearbook-2023.xlsx,4,8,1,القصيم
Statistical-Yearbook-2023.xlsx,4,9,1,المنطقة الشرقية
Statistical-Yearbook-2023.xlsx,4,9,15,Eastern
Statistical-Yearbook-2023.xlsx,4,10,1,عسير
Statistical-Yearbook-2023.xlsx,4,11,1,تبوك
Statistical-Yearbook-2023.xlsx,4,12,1,حائل
Statistical-Yearbook-2023.xlsx,4,13,1,الحدود الشمالية
Statistical-Yearbook-2023.xlsx,4,14,1,جازان
Statistical-Yearbook-2023.xlsx,4,14,15,Jazan
Statistical-Yearbook-2023.xlsx,4,15,1,نجران
Statistical-Yearbook-2023.xlsx,4,15,15,Najran
Statistical-Yearbook-2023.xlsx,4,16,1,الباحة
Statistical-Yearbook-2023.xlsx,4,16,15,Al-Bahah
Statistical-Yearbook-2023.xlsx,4,17,1,الجوف
Statistical-Yearbook-2023.xlsx,4,17,15,Al-Jouf
Statistical-Yearbook-2023.xlsx,10,5,1,الرياض
Statistical-Yearbook-2023.xlsx,10,5,8,Riyadh
Statistical-Yearbook-2023.xlsx,10,9,1,المدينة المنورة
Statistical-Yearbook-2023.xlsx,10,10,1,القصيم
Statistical-Yearbook-2023.xlsx,10,11,1,الشرقية
Statistical-Yearbook-2023.xlsx,10,11,8,Eastern
Statistical-Yearbook-2023.xlsx,10,14,1,عسير
Statistical-Yearbook-2023.xlsx,10,16,1,تبوك
Statistical-Yearbook-2023.xlsx,10,17,1,حائل
Statistical-Yearbook-2023.xlsx,10,18,1,الحدود الشمالية
Statistical-Yearbook-2023.xlsx,10,18,8,Northern Borders
Statistical-Yearbook-2023.xlsx,10,19,1,جازان
Statistical-Yearbook-2023.xlsx,10,19,8,Jazan
Statistical-Yearbook-2023.xlsx,10,20,1,نجران
Statistical-Yearbook-2023.xlsx,10,20,8,Najran
Statistical-Yearbook-2023.xlsx,10,21,1,الباحة
Statistical-Yearbook-2023.xlsx,10,21,8,Al- Bahah
Statistical-Yearbook-2023.xlsx,10,22,1,الجوف
Statistical-Yearbook-2023.xlsx,10,22,8,Al- Jouf
Statistical-Yearbook-2023.xlsx,3.,8,1,الرياض
Statistical-Yearbook-2023.xlsx,3.,8,10,Riyadh
Statistical-Yearbook-2023.xlsx,3.,12,1,المدينة المنورة
Statistical-Yearbook-2023.xlsx,3.,13,1,القصيم
Statistical-Yearbook-2023.xlsx,3.,14,1,الشرقية
Statistical-Yearbook-2023.xlsx,3.,14,10,Eastern
Statistical-Yearbook-2023.xlsx,3.,17,1,عسير
Statistical-Yearbook-2023.xlsx,3.,19,1,تبوك
Statistical-Yearbook-2023.xlsx,3.,20,1,حائل
Statistical-Yearbook-2023.xlsx,3.,21,1,الحدود الشمالية
Statistical-Yearbook-2023.xlsx,3.,21,10,Northern Borders
Statistical-Yearbook-2023.xlsx,3.,22,1,جازان
Statistical-Yearbook-2023.xlsx,3.,22,10,Jazan
Statistical-Yearbook-2023.xlsx,3.,23,1,نجران
Statistical-Yearbook-2023.xlsx,3.,23,10,Najran
Statistical-Yearbook-2023.xlsx,3.,24,1,الباحة
Statistical-Yearbook-2023.xlsx,3.,24,10,Al-Bahah
Statistical-Yearbook-2023.xlsx,3.,25,1,الجوف
Statistical-Yearbook-2023.xlsx,3.,25,10,Al-Jouf
Statistical-Yearbook-2023.xlsx,6.,4,5,Riyadh
Statistical-Yearbook-2023.xlsx,6.,4,8,Makkah
Statistical-Yearbook-2023.xlsx,11.,6,1,الرياض
Statistical-Yearbook-2023.xlsx,11.,6,14,Riyadh
Statistical-Yearbook-2023.xlsx,11.,10,1,المدينة المنورة
Statistical-Yearbook-2023.xlsx,11.,11,1,القصيم
Statistical-Yearbook-2023.xlsx,11.,12,1,الشرقية
Statistical-Yearbook-2023.xlsx,11.,12,14,Eastern
Statistical-Yearbook-2023.xlsx,11.,15,1,عسير
Statistical-Yearbook-2023.xlsx,11.,17,1,تبوك
Statistical-Yearbook-2023.xlsx,11.,18,1,حائل
Statistical-Yearbook-2023.xlsx,11.,19,1,الحدود الشمالية
Statistical-Yearbook-2023.xlsx,11.,19,14,Northern Borders
Statistical-Yearbook-2023.xlsx,11.,20,1,جازان
Statistical-Yearbook-2023.xlsx,11.,20,14,Jazan
Statistical-Yearbook-2023.xlsx,11.,21,1,نجران
Statistical-Yearbook-2023.xlsx,11.,21,14,Najran
Statistical-Yearbook-2023.xlsx,11.,22,1,الباحة
Statistical-Yearbook-2023.xlsx,11.,22,14,Al- Bahah
Statistical-Yearbook-2023.xlsx,11.,23,1,الجوف
Statistical-Yearbook-2023.xlsx,11.,23,14,Al- Jouf
Statistical-Yearbook-2023.xlsx,12.,4,3,الرياض
Statistical-Yearbook-2023.xlsx,12.,4,5,Riyadh
Statistical-Yearbook-2023.xlsx,12.,4,8,Makkah
Statistical-Yearbook-2023.xlsx,12.,5,3,Riyadh
Statistical-Yearbook-2023.xlsx,12.,33,3,المدينة المنورة
Statistical-Yearbook-2023.xlsx,12.,33,6,القصيم
Statistical-Yearbook-2023.xlsx,12.,33,9,الشرقية
Statistical-Yearbook-2023.xlsx,12.,33,11,Eastern
Statistical-Yearbook-2023.xlsx,12.,34,9,Eastern
Statistical-Yearbook-2023.xlsx,15,9,1,الرياض
Statistical-Yearbook-2023.xlsx,15,9,14,Riyadh
Statistical-Yearbook-2023.xlsx,15,13,1,المدينة المنورة
Statistical-Yearbook-2023.xlsx,15,14,1,القصيم
Statistical-Yearbook-2023.xlsx,15,15,1,الشرقية
Statistical-Yearbook-2023.xlsx,15,15,14,Eastern
Statistical-Yearbook-2023.xlsx,15,18,1,عسير
Statistical-Yearbook-2023.xlsx,15,20,1,تبوك
Statistical-Yearbook-2023.xlsx,15,21,1,حائل
Statistical-Yearbook-2023.xlsx,15,22,1,الحدود الشمالية
Statistical-Yearbook-2023.xlsx,15,22,14,Northern Borders
Statistical-Yearbook-2023.xlsx,15,23,1,جازان
Statistical-Yearbook-2023.xlsx,15,23,14,Jazan
Statistical-Yearbook-2023.xlsx,15,24,1,نجران
Statistical-Yearbook-2023.xlsx,15,24,14,Najran
Statistical-Yearbook-2023.xlsx,15,25,1,الباحة
Statistical-Yearbook-2023.xlsx,15,25,14,Al-Bahah
Statistical-Yearbook-2023.xlsx,15,26,1,الجوف
Statistical-Yearbook-2023.xlsx,15,26,14,Al-Jouf
Statistical-Yearbook-2023.xlsx,16,7,1,الرياض
Statistical-Yearbook-2023.xlsx,16,7,16,Riyadh
Statistical-Yearbook-2023.xlsx,16,11,1,المدينة المنورة
Statistical-Yearbook-2023.xlsx,16,12,1,القصيم
Statistical-Yearbook-2023.xlsx,16,13,1,الشرقية
Statistical-Yearbook-2023.xlsx,16,13,16,Eastern
Statistical-Yearbook-2023.xlsx,16,16,1,عسير
Statistical-Yearbook-2023.xlsx,16,18,1,تبوك
Statistical-Yearbook-2023.xlsx,16,19,1,حائل
Statistical-Yearbook-2023.xlsx,16,20,1,الحدود الشمالية
Statistical-Yearbook-2023.xlsx,16,20,16,Northern Borders
Statistical-Yearbook-2023.xlsx,16,21,1,جازان
Statistical-Yearbook-2023.xlsx,16,21,16,Jazan
Statistical-Yearbook-2023.xlsx,16,22,1,نجران
Statistical-Yearbook-2023.xlsx,16,22,16,Najran
Statistical-Yearbook-2023.xlsx,16,23,1,الباحة
Statistical-Yearbook-2023.xlsx,16,23,16,Al-Bahah
Statistical-Yearbook-2023.xlsx,16,24,1,الجوف
Statistical-Yearbook-2023.xlsx,16,24,16,Al-Jouf
Statistical-Yearbook-2023.xlsx,17,8,1,الرياض
Statistical-Yearbook-2023.xlsx,17,8,18,Riyadh
Statistical-Yearbook-2023.xlsx,17,12,1,المدينة المنورة
Statistical-Yearbook-2023.xlsx,17,13,1,القصيم
Statistical-Yearbook-2023.xlsx,17,14,1,الشرقية
Statistical-Yearbook-2023.xlsx,17,14,18,Eastern
Statistical-Yearbook-2023.xlsx,17,17,1,عسير
Statistical-Yearbook-2023.xlsx,17,19,1,تبوك
Statistical-Yearbook-2023.xlsx,17,20,1,حائل
Statistical-Yearbook-2023.xlsx,17,21,1,الحدود الشمالية
Statistical-Yearbook-2023.xlsx,17,21,18,Northern Borders
Statistical-Yearbook-2023.xlsx,17,22,1,جازان
Statistical-Yearbook-2023.xlsx,17,22,18,Jazan
Statistical-Yearbook-2023.xlsx,17,23,1,نجران
Statistical-Yearbook-2023.xlsx,17,23,18,Najran
Statistical-Yearbook-2023.xlsx,17,24,1,الباحة
Statistical-Yearbook-2023.xlsx,17,24,18,Al- Bahah
Statistical-Yearbook-2023.xlsx,17,25,1,الجوف
Statistical-Yearbook-2023.xlsx,17,25,18,Al -Jouf
Statistical-Yearbook-2023.xlsx,18,6,1,الرياض
Statistical-Yearbook-2023.xlsx,18,6,10,Riyadh
Statistical-Yearbook-2023.xlsx,18,10,1,المدينة المنورة
Statistical-Yearbook-2023.xlsx,18,11,1,القصيم
Statistical-Yearbook-2023.xlsx,18,12,1,الشرقية
Statistical-Yearbook-2023.xlsx,18,12,10,Eastern
Statistical-Yearbook-2023.xlsx,18,15,1,عسير
Statistical-Yearbook-2023.xlsx,18,17,1,تبوك
Statistical-Yearbook-2023.xlsx,18,18,1,حائل
Statistical-Yearbook-2023.xlsx,18,19,1,الحدود الشمالية
Statistical-Yearbook-2023.xlsx,18,19,10,Northern Borders
Statistical-Yearbook-2023.xlsx,18,20,1,جازان
Statistical-Yearbook-2023.xlsx,18,20,10,Jazan
Statistical-Yearbook-2023.xlsx,18,21,1,نجران
Statistical-Yearbook-2023.xlsx,18,21,10,Najran
Statistical-Yearbook-2023.xlsx,18,22,1,الباحة
Statistical-Yearbook-2023.xlsx,18,22,10,Al-Bahah
Statistical-Yearbook-2023.xlsx,18,23,1,الجوف
Statistical-Yearbook-2023.xlsx,18,23,10,Al-Jouf
Statistical-Yearbook-2023.xlsx,19,5,1,الرياض
Statistical-Yearbook-2023.xlsx,19,5,36,Riyadh
Statistical-Yearbook-2023.xlsx,19,6,1,مكةالمكرمة
Statistical-Yearbook-2023.xlsx,19,9,1,المدينة المنورة
Statistical-Yearbook-2023.xlsx,19,10,1,القصيم
Statistical-Yearbook-2023.xlsx,19,11,1,الشرقية
Statistical-Yearbook-2023.xlsx,19,11,36,Eastern
Statistical-Yearbook-2023.xlsx,19,14,1,عسير
Statistical-Yearbook-2023.xlsx,19,16,1,تبوك
Statistical-Yearbook-2023.xlsx,19,17,1,حائل
Statistical-Yearbook-2023.xlsx,19,18,36,Northern Borders
Statistical-Yearbook-2023.xlsx,19,19,1,جازان
Statistical-Yearbook-2023.xlsx,19,19,36,Jazan
Statistical-Yearbook-2023.xlsx,19,20,1,نجران
Statistical-Yearbook-2023.xlsx,19,20,36,Najran
Statistical-Yearbook-2023.xlsx,19,21,1,الباحة
Statistical-Yearbook-2023.xlsx,19,21,36,Al-Bahah
Statistical-Yearbook-2023.xlsx,19,22,1,الجوف
Statistical-Yearbook-2023.xlsx,19,22,36,Al-Jouf
Statistical-Yearbook-2023.xlsx,20,8,1,الرياض
Statistical-Yearbook-2023.xlsx,20,8,11,Riyadh
Statistical-Yearbook-2023.xlsx,20,12,1,المدينة المنورة
Statistical-Yearbook-2023.xlsx,20,13,1,القصيم
Statistical-Yearbook-2023.xlsx,20,14,1,الشرقية
Statistical-Yearbook-2023.xlsx,20,14,11,Eastern
Statistical-Yearbook-2023.xlsx,20,17,1,عسير
Statistical-Yearbook-2023.xlsx,20,19,1,تبوك
Statistical-Yearbook-2023.xlsx,20,20,1,حائل
Statistical-Yearbook-2023.xlsx,20,21,11,Northern Borders
Statistical-Yearbook-2023.xlsx,20,22,1,جازان
Statistical-Yearbook-2023.xlsx,20,22,11,Jazan
Statistical-Yearbook-2023.xlsx,20,23,1,نجران
Statistical-Yearbook-2023.xlsx,20,23,11,Najran
Statistical-Yearbook-2023.xlsx,20,24,1,الباحة
Statistical-Yearbook-2023.xlsx,20,24,11,Al-Bahah
Statistical-Yearbook-2023.xlsx,20,25,1,الجوف
Statistical-Yearbook-2023.xlsx,20,25,11,Al-Jouf
Statistical-Yearbook-2023.xlsx,21,6,1,الرياض
Statistical-Yearbook-2023.xlsx,21,6,5,Riyadh
Statistical-Yearbook-2023.xlsx,21,10,1,المدينة المنورة
Statistical-Yearbook-2023.xlsx,21,11,1,القصيم
Statistical-Yearbook-2023.xlsx,21,12,1,الشرقية
Statistical-Yearbook-2023.xlsx,21,12,5,Eastern
Statistical-Yearbook-2023.xlsx,21,15,1,عسير
Statistical-Yearbook-2023.xlsx,21,17,1,تبوك
Statistical-Yearbook-2023.xlsx,21,18,1,حائل
Statistical-Yearbook-2023.xlsx,21,19,5,Northern Borders
Statistical-Yearbook-2023.xlsx,21,20,1,جازان
Statistical-Yearbook-2023.xlsx,21,20,5,Jazan
Statistical-Yearbook-2023.xlsx,21,21,1,نجران
Statistical-Yearbook-2023.xlsx,21,21,5,Najran
Statistical-Yearbook-2023.xlsx,21,22,1,الباحة
Statistical-Yearbook-2023.xlsx,21,22,5,Al-Bahah
Statistical-Yearbook-2023.xlsx,21,23,1,الجوف
Statistical-Yearbook-2023.xlsx,21,23,5,Al-Jouf
Statistical-Yearbook-2023.xlsx,23,4,3,الرياض
Statistical-Yearbook-2023.xlsx,23,4,5,Riyadh
Statistical-Yearbook-2023.xlsx,23,4,8,Makkah
Statistical-Yearbook-2023.xlsx,23,5,3,Riyadh
Statistical-Yearbook-2023.xlsx,23,33,3,المدينة المنورة
Statistical-Yearbook-2023.xlsx,23,33,6,القصيم
Statistical-Yearbook-2023.xlsx,23,33,9,الشرقية
Statistical-Yearbook-2023.xlsx,23,33,11,Eastern
Statistical-Yearbook-2023.xlsx,23,34,9,Eastern
Statistical-Yearbook-2023.xlsx,24,4,2,الرياض
Statistical-Yearbook-2023.xlsx,24,4,8,Makkah
Statistical-Yearbook-2023.xlsx,24,4,18,المدينة المنورة
Statistical-Yearbook-2023.xlsx,24,4,22,القصيم
Statistical-Yearbook-2023.xlsx,24,4,26,الشرقية
Statistical-Yearbook-2023.xlsx,24,4,28,Eastern
Statistical-Yearbook-2023.xlsx,24,5,2,Riyadh
Statistical-Yearbook-2023.xlsx,24,5,26,Eastern
Statistical-Yearbook-2023.xlsx,25,5,1,الرياض
Statistical-Yearbook-2023.xlsx,25,5,7,Riyadh
Statistical-Yearbook-2023.xlsx,25,9,1,المدينة المنورة
Statistical-Yearbook-2023.xlsx,25,10,1,القصيم
Statistical-Yearbook-2023.xlsx,25,11,1,الشرقية
Statistical-Yearbook-2023.xlsx,25,11,7,Eastern
Statistical-Yearbook-2023.xlsx,25,14,1,عسير
Statistical-Yearbook-2023.xlsx,25,16,1,تبوك
Statistical-Yearbook-2023.xlsx,25,17,1,حائل
Statistical-Yearbook-2023.xlsx,25,18,1,الحدود الشمالية
Statistical-Yearbook-2023.xlsx,25,18,7,Northern Borders
Statistical-Yearbook-2023.xlsx,25,19,1,جازان
Statistical-Yearbook-2023.xlsx,25,19,7,Jazan
Statistical-Yearbook-2023.xlsx,25,20,1,نجران
Statistical-Yearbook-2023.xlsx,25,20,7,Najran
Statistical-Yearbook-2023.xlsx,25,21,1,الباحة
Statistical-Yearbook-2023.xlsx,25,21,7,Al-Bahah
Statistical-Yearbook-2023.xlsx,25,22,1,الجوف
Statistical-Yearbook-2023.xlsx,25,22,7,Al-Jouf
Statistical-Yearbook-2023.xlsx,28,4,3,الرياض
Statistical-Yearbook-2023.xlsx,28,4,5,Riyadh
Statistical-Yearbook-2023.xlsx,28,4,8,Makkah
Statistical-Yearbook-2023.xlsx,28,5,3,Riyadh
Statistical-Yearbook-2023.xlsx,28,5,6,Makkah
Statistical-Yearbook-2023.xlsx,28,33,3,المدينة المنورة
