severity,workbook_name,sheet_name,risk_type,details
INFO,2022-Chapter-I-Health-Indicators.xlsx,فهرس الباب الأول,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
WARNING,2022-Chapter-I-Health-Indicators.xlsx,1,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
INFO,2022-Chapter-I-Health-Indicators.xlsx,1,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
WARNING,2022-Chapter-I-Health-Indicators.xlsx,3,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
INFO,2022-Chapter-I-Health-Indicators.xlsx,3,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
INFO,2022-Chapter-I-Health-Indicators.xlsx,4,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 1
INFO,2022-Chapter-I-Health-Indicators.xlsx,5,MULTIPLE_BLANK_ROWS_IN_SAMPLE,7 blank rows within first 32 scanned rows
INFO,2022-Chapter-I-Health-Indicators.xlsx,5,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 1
INFO,2022-Chapter-I-Health-Indicators.xlsx,8,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
INFO,2022-Chapter-I-Health-Indicators.xlsx,10,MULTIPLE_BLANK_ROWS_IN_SAMPLE,16 blank rows within first 40 scanned rows
WARNING,2022-Chapter-I-Health-Indicators.xlsx,10,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 5
INFO,2022-Chapter-I-Health-Indicators.xlsx,10,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
INFO,2022-Chapter-I-Health-Indicators.xlsx,11,MULTIPLE_BLANK_ROWS_IN_SAMPLE,7 blank rows within first 33 scanned rows
WARNING,2022-Chapter-I-Health-Indicators.xlsx,11,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 3
INFO,2022-Chapter-I-Health-Indicators.xlsx,11,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
INFO,2022-Chapter-I-Health-Indicators.xlsx,12,MULTIPLE_BLANK_ROWS_IN_SAMPLE,15 blank rows within first 35 scanned rows
WARNING,2022-Chapter-I-Health-Indicators.xlsx,12,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
INFO,2022-Chapter-I-Health-Indicators.xlsx,12,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
INFO,2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 1
INFO,2022-Chapter-II-Health-Resources.xlsx,2-1,MULTIPLE_BLANK_ROWS_IN_SAMPLE,8 blank rows within first 25 scanned rows
WARNING,2022-Chapter-II-Health-Resources.xlsx,2-1,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
INFO,2022-Chapter-II-Health-Resources.xlsx,2-2,MULTIPLE_BLANK_ROWS_IN_SAMPLE,6 blank rows within first 17 scanned rows
WARNING,2022-Chapter-II-Health-Resources.xlsx,2-2,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
WARNING,2022-Chapter-II-Health-Resources.xlsx,2-3,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,2022-Chapter-II-Health-Resources.xlsx,2-4,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 6
WARNING,2022-Chapter-II-Health-Resources.xlsx,2-5,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 9
INFO,2022-Chapter-II-Health-Resources.xlsx,2-6,MULTIPLE_BLANK_ROWS_IN_SAMPLE,14 blank rows within first 40 scanned rows
WARNING,2022-Chapter-II-Health-Resources.xlsx,2-6,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 1
WARNING,2022-Chapter-II-Health-Resources.xlsx,2-7,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 36
WARNING,2022-Chapter-II-Health-Resources.xlsx,2-8 ,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 18
WARNING,2022-Chapter-II-Health-Resources.xlsx,2-9,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,2022-Chapter-II-Health-Resources.xlsx,2-10,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 12
INFO,2022-Chapter-II-Health-Resources.xlsx,2-10,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
WARNING,2022-Chapter-II-Health-Resources.xlsx,2-11,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
WARNING,2022-Chapter-II-Health-Resources.xlsx,2-12,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 5
WARNING,2022-Chapter-II-Health-Resources.xlsx,2-13,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 3
INFO,2022-Chapter-II-Health-Resources.xlsx,2.14,MULTIPLE_BLANK_ROWS_IN_SAMPLE,15 blank rows within first 40 scanned rows
WARNING,2022-Chapter-II-Health-Resources.xlsx,2.14,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,2022-Chapter-II-Health-Resources.xlsx,2.15,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,2022-Chapter-II-Health-Resources.xlsx,2.16,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 6
INFO,2022-Chapter-II-Health-Resources.xlsx,2.17,MULTIPLE_BLANK_ROWS_IN_SAMPLE,11 blank rows within first 40 scanned rows
WARNING,2022-Chapter-II-Health-Resources.xlsx,2.17,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 18
WARNING,2022-Chapter-II-Health-Resources.xlsx,2.18,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 36
WARNING,2022-Chapter-II-Health-Resources.xlsx,2.19,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 14
INFO,2022-Chapter-II-Health-Resources.xlsx,2.20,MULTIPLE_BLANK_ROWS_IN_SAMPLE,6 blank rows within first 31 scanned rows
WARNING,2022-Chapter-II-Health-Resources.xlsx,2.20,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
WARNING,2022-Chapter-II-Health-Resources.xlsx,2.21,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 18
INFO,2022-Chapter-II-Health-Resources.xlsx,2.22,MULTIPLE_BLANK_ROWS_IN_SAMPLE,8 blank rows within first 34 scanned rows
WARNING,2022-Chapter-II-Health-Resources.xlsx,2.22,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 15
WARNING,2022-Chapter-II-Health-Resources.xlsx,2.23,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 36
WARNING,2022-Chapter-II-Health-Resources.xlsx,2.24,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 36
INFO,2022-Chapter-II-Health-Resources.xlsx,2.25,MULTIPLE_BLANK_ROWS_IN_SAMPLE,8 blank rows within first 27 scanned rows
WARNING,2022-Chapter-II-Health-Resources.xlsx,2.25,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,2022-Chapter-II-Health-Resources.xlsx,2.26,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 36
INFO,2022-Chapter-II-Health-Resources.xlsx,2.26,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 1
WARNING,2022-Chapter-II-Health-Resources.xlsx,2.27,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 10
INFO,2022-Chapter-II-Health-Resources.xlsx,2.28,MULTIPLE_BLANK_ROWS_IN_SAMPLE,11 blank rows within first 40 scanned rows
WARNING,2022-Chapter-II-Health-Resources.xlsx,2.28,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 18
INFO,2022-Chapter-II-Health-Resources.xlsx,2.29,MULTIPLE_BLANK_ROWS_IN_SAMPLE,6 blank rows within first 31 scanned rows
WARNING,2022-Chapter-II-Health-Resources.xlsx,2.29,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
WARNING,2022-Chapter-II-Health-Resources.xlsx,2.30,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
INFO,2022-Chapter-II-Health-Resources.xlsx,2.31,MULTIPLE_BLANK_ROWS_IN_SAMPLE,5 blank rows within first 34 scanned rows
WARNING,2022-Chapter-II-Health-Resources.xlsx,2.31,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,2022-Chapter-II-Health-Resources.xlsx,2.32,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
INFO,2022-Chapter-II-Health-Resources.xlsx,2-33,MULTIPLE_BLANK_ROWS_IN_SAMPLE,11 blank rows within first 40 scanned rows
WARNING,2022-Chapter-II-Health-Resources.xlsx,2-33,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 18
WARNING,2022-Chapter-II-Health-Resources.xlsx,2.34,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 36
WARNING,2022-Chapter-II-Health-Resources.xlsx,2.35,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 36
WARNING,2022-Chapter-II-Health-Resources.xlsx,2.36,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 36
WARNING,2022-Chapter-II-Health-Resources.xlsx,2.37,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 14
WARNING,2022-Chapter-II-Health-Resources.xlsx,2.38,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 30
WARNING,2022-Chapter-II-Health-Resources.xlsx,2.40,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
WARNING,2022-Chapter-II-Health-Resources.xlsx,2-41,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
WARNING,2022-Chapter-II-Health-Resources.xlsx,2.42,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
WARNING,2022-Chapter-IV-Health-Activities.xlsx,فهرس الباب الرابع,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 1
WARNING,2022-Chapter-IV-Health-Activities.xlsx,1,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,2022-Chapter-IV-Health-Activities.xlsx,2,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,2022-Chapter-IV-Health-Activities.xlsx,3,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
INFO,2022-Chapter-IV-Health-Activities.xlsx,4,MULTIPLE_BLANK_ROWS_IN_SAMPLE,14 blank rows within first 40 scanned rows
WARNING,2022-Chapter-IV-Health-Activities.xlsx,4,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,2022-Chapter-IV-Health-Activities.xlsx,5,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 5
INFO,2022-Chapter-IV-Health-Activities.xlsx,6,MULTIPLE_BLANK_ROWS_IN_SAMPLE,6 blank rows within first 40 scanned rows
WARNING,2022-Chapter-IV-Health-Activities.xlsx,6,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 3
INFO,2022-Chapter-IV-Health-Activities.xlsx,7,MULTIPLE_BLANK_ROWS_IN_SAMPLE,5 blank rows within first 26 scanned rows
WARNING,2022-Chapter-IV-Health-Activities.xlsx,7,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
WARNING,2022-Chapter-IV-Health-Activities.xlsx,8,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
INFO,2022-Chapter-IV-Health-Activities.xlsx,9,MULTIPLE_BLANK_ROWS_IN_SAMPLE,13 blank rows within first 32 scanned rows
WARNING,2022-Chapter-IV-Health-Activities.xlsx,9,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
INFO,2022-Chapter-IV-Health-Activities.xlsx,10,MULTIPLE_BLANK_ROWS_IN_SAMPLE,21 blank rows within first 40 scanned rows
WARNING,2022-Chapter-IV-Health-Activities.xlsx,10,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,2022-Chapter-IV-Health-Activities.xlsx,4.11,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 3
WARNING,2022-Chapter-IV-Health-Activities.xlsx,112020,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,2022-Chapter-IV-Health-Activities.xlsx,11,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
INFO,2022-Chapter-IV-Health-Activities.xlsx,11,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
INFO,2022-Chapter-IV-Health-Activities.xlsx,12,MULTIPLE_BLANK_ROWS_IN_SAMPLE,15 blank rows within first 25 scanned rows
WARNING,2022-Chapter-IV-Health-Activities.xlsx,12,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
INFO,2022-Chapter-IV-Health-Activities.xlsx,13,MULTIPLE_BLANK_ROWS_IN_SAMPLE,8 blank rows within first 39 scanned rows
WARNING,2022-Chapter-IV-Health-Activities.xlsx,13,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
INFO,2022-Chapter-IV-Health-Activities.xlsx,14,MULTIPLE_BLANK_ROWS_IN_SAMPLE,9 blank rows within first 27 scanned rows
WARNING,2022-Chapter-IV-Health-Activities.xlsx,14,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
WARNING,2022-Chapter-IV-Health-Activities.xlsx,15,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 5
INFO,2022-Chapter-IV-Health-Activities.xlsx,15,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 1
WARNING,2022-Chapter-IV-Health-Activities.xlsx,16,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
INFO,2022-Chapter-IV-Health-Activities.xlsx,16,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
WARNING,2022-Chapter-IV-Health-Activities.xlsx,17,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
INFO,2022-Chapter-IV-Health-Activities.xlsx,17,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
WARNING,2022-Chapter-IV-Health-Activities.xlsx,18,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 3
INFO,2022-Chapter-IV-Health-Activities.xlsx,18,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
INFO,2022-Chapter-IV-Health-Activities.xlsx,19,MULTIPLE_BLANK_ROWS_IN_SAMPLE,5 blank rows within first 32 scanned rows
WARNING,2022-Chapter-IV-Health-Activities.xlsx,19,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
INFO,2022-Chapter-IV-Health-Activities.xlsx,19,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
WARNING,2022-Chapter-IV-Health-Activities.xlsx,20,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
INFO,2022-Chapter-IV-Health-Activities.xlsx,21,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
INFO,2022-Chapter-IV-Health-Activities.xlsx,22,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
INFO,2022-Chapter-IV-Health-Activities.xlsx,23,MULTIPLE_BLANK_ROWS_IN_SAMPLE,10 blank rows within first 37 scanned rows
INFO,2022-Chapter-IV-Health-Activities.xlsx,23,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
INFO,2022-Chapter-IV-Health-Activities.xlsx,24,MULTIPLE_BLANK_ROWS_IN_SAMPLE,24 blank rows within first 40 scanned rows
WARNING,2022-Chapter-IV-Health-Activities.xlsx,24,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,2022-Chapter-IV-Health-Activities.xlsx,4.22,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 3
INFO,2022-Chapter-IV-Health-Activities.xlsx,25,MULTIPLE_BLANK_ROWS_IN_SAMPLE,10 blank rows within first 20 scanned rows
WARNING,2022-Chapter-IV-Health-Activities.xlsx,25,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
WARNING,2022-Chapter-IV-Health-Activities.xlsx,26,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 7
WARNING,2022-Chapter-IV-Health-Activities.xlsx,27,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 7
INFO,2022-Chapter-IV-Health-Activities.xlsx,28,MULTIPLE_BLANK_ROWS_IN_SAMPLE,5 blank rows within first 34 scanned rows
WARNING,2022-Chapter-IV-Health-Activities.xlsx,28,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
INFO,2022-Chapter-IV-Health-Activities.xlsx,29,MULTIPLE_BLANK_ROWS_IN_SAMPLE,12 blank rows within first 40 scanned rows
WARNING,2022-Chapter-IV-Health-Activities.xlsx,29,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,2022-Chapter-IV-Health-Activities.xlsx,30,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,2022-Chapter-IV-Health-Activities.xlsx,4-32,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
INFO,2022-Chapter-IV-Health-Activities.xlsx,32ملغى,MULTIPLE_BLANK_ROWS_IN_SAMPLE,8 blank rows within first 35 scanned rows
WARNING,2022-Chapter-IV-Health-Activities.xlsx,32ملغى,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
INFO,2022-Chapter-IV-Health-Activities.xlsx,32ملغى,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
WARNING,2022-Chapter-IV-Health-Activities.xlsx,31,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,2022-Chapter-IV-Health-Activities.xlsx,32,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
INFO,2022-Chapter-IV-Health-Activities.xlsx,32,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
WARNING,2022-Chapter-IV-Health-Activities.xlsx,33,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
INFO,2022-Chapter-IV-Health-Activities.xlsx,33,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
INFO,2022-Chapter-IV-Health-Activities.xlsx,34,MULTIPLE_BLANK_ROWS_IN_SAMPLE,5 blank rows within first 14 scanned rows
WARNING,2022-Chapter-IV-Health-Activities.xlsx,34,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
INFO,2022-Chapter-IV-Health-Activities.xlsx,35,MULTIPLE_BLANK_ROWS_IN_SAMPLE,17 blank rows within first 27 scanned rows
WARNING,2022-Chapter-IV-Health-Activities.xlsx,35,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
WARNING,2022-Chapter-IV-Health-Activities.xlsx,36,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,2022-Chapter-IV-Health-Activities.xlsx,37,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
INFO,2022-Chapter-IV-Health-Activities.xlsx,38,MULTIPLE_BLANK_ROWS_IN_SAMPLE,24 blank rows within first 40 scanned rows
WARNING,2022-Chapter-IV-Health-Activities.xlsx,38,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
INFO,2022-Chapter-IV-Health-Activities.xlsx,38,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 1
WARNING,2022-Chapter-IV-Health-Activities.xlsx,39,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 3
INFO,2022-Chapter-IV-Health-Activities.xlsx,39,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
INFO,2022-Chapter-IV-Health-Activities.xlsx,40,MULTIPLE_BLANK_ROWS_IN_SAMPLE,6 blank rows within first 32 scanned rows
WARNING,2022-Chapter-IV-Health-Activities.xlsx,40,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
INFO,2022-Chapter-IV-Health-Activities.xlsx,41,MULTIPLE_BLANK_ROWS_IN_SAMPLE,15 blank rows within first 40 scanned rows
WARNING,2022-Chapter-IV-Health-Activities.xlsx,41,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 3
INFO,2022-Chapter-IV-Health-Activities.xlsx,42,MULTIPLE_BLANK_ROWS_IN_SAMPLE,13 blank rows within first 20 scanned rows
WARNING,2022-Chapter-IV-Health-Activities.xlsx,43,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
INFO,2022-Chapter-IV-Health-Activities.xlsx,4.50,MULTIPLE_BLANK_ROWS_IN_SAMPLE,6 blank rows within first 32 scanned rows
WARNING,2022-Chapter-IV-Health-Activities.xlsx,4.50,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
WARNING,2022-Chapter-IV-Health-Activities.xlsx,44,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 3
INFO,2022-Chapter-IV-Health-Activities.xlsx,45,MULTIPLE_BLANK_ROWS_IN_SAMPLE,5 blank rows within first 31 scanned rows
WARNING,2022-Chapter-IV-Health-Activities.xlsx,45,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 3
INFO,2022-Chapter-IV-Health-Activities.xlsx,46,MULTIPLE_BLANK_ROWS_IN_SAMPLE,11 blank rows within first 18 scanned rows
INFO,2022-Chapter-IV-Health-Activities.xlsx,47,MULTIPLE_BLANK_ROWS_IN_SAMPLE,27 blank rows within first 40 scanned rows
WARNING,2022-Chapter-IV-Health-Activities.xlsx,47,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
WARNING,2022-Chapter-IV-Health-Activities.xlsx,48,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 6
WARNING,2022-Chapter-IV-Health-Activities.xlsx,49,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,2022-Chapter-IV-Health-Activities.xlsx,50,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 3
WARNING,2022-Chapter-IV-Health-Activities.xlsx,51,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
INFO,2022-Chapter-IV-Health-Activities.xlsx,51,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 1
WARNING,2022-Chapter-IV-Health-Activities.xlsx,52,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,2022-Chapter-IV-Health-Activities.xlsx,53,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 1
WARNING,2022-Chapter-IV-Health-Activities.xlsx,54,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
INFO,2022-Chapter-IV-Health-Activities.xlsx,54,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 1
WARNING,2022-Chapter-IV-Health-Activities.xlsx,55,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
INFO,2022-Chapter-IV-Health-Activities.xlsx,57,MULTIPLE_BLANK_ROWS_IN_SAMPLE,14 blank rows within first 40 scanned rows
INFO,2022-Chapter-IV-Health-Activities.xlsx,57,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
WARNING,2022-Chapter-IV-Health-Activities.xlsx,58,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 3
INFO,2022-Chapter-IV-Health-Activities.xlsx,58,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 1
WARNING,2022-Chapter-IV-Health-Activities.xlsx,59,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
INFO,2022-Chapter-IV-Health-Activities.xlsx,مؤشرات أداء الصحة,VERY_SMALL_SHEET,Reported rows = 1
INFO,2022-Chapter-IV-Health-Activities.xlsx,مؤشرات أداء الصحة,SINGLE_COLUMN_OR_EMPTY_STRUCTURE,Reported columns = 1
INFO,2022-Chapter-IV-Health-Activities.xlsx,fig1,MULTIPLE_BLANK_ROWS_IN_SAMPLE,23 blank rows within first 40 scanned rows
INFO,2022-Chapter-IV-Health-Activities.xlsx,fig2,MULTIPLE_BLANK_ROWS_IN_SAMPLE,20 blank rows within first 40 scanned rows
INFO,2022-Chapter-IV-Health-Activities.xlsx,fig3,MULTIPLE_BLANK_ROWS_IN_SAMPLE,23 blank rows within first 40 scanned rows
INFO,2022-Chapter-IV-Health-Activities.xlsx,fig4,MULTIPLE_BLANK_ROWS_IN_SAMPLE,21 blank rows within first 40 scanned rows
INFO,2022-Chapter-IV-Health-Activities.xlsx,fig5,MULTIPLE_BLANK_ROWS_IN_SAMPLE,25 blank rows within first 40 scanned rows
INFO,2022-Chapter-IV-Health-Activities.xlsx,fig6,MULTIPLE_BLANK_ROWS_IN_SAMPLE,23 blank rows within first 40 scanned rows
INFO,2022-Chapter-IV-Health-Activities.xlsx,fig7,MULTIPLE_BLANK_ROWS_IN_SAMPLE,24 blank rows within first 40 scanned rows
INFO,Statistical-Yearbook-2021-Chapter-I-Health-Indicators.xlsx,فهرس الباب الأول,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
