workbook_name,sheet_name,row_number,values_json
2022-Chapter-II-Health-Resources.xlsx,2.43,1,"[""مستشفيات وزارة الصحة المعتمدة من المركز السعودي لاعتماد المنشآت الصحية."", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.43,2,"[""CBAHI Accredited MoH Hospitals."", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.43,3,"[""جدول  2-43"", """", """", ""Table 2-43"", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.43,4,"[""المنطقة الصحية"", ""المستشفى"", """", ""Hospital Name"", ""تاريخ الاعتماد\nDate of Accriditation"", ""Health Region"", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.43,5,"[""الرياض"", ""1"", ""مستشفى الأمير محمد بن عبدالعزيز"", ""Prince Mohammad Bin Abdulaziz Hospital"", ""2022"", ""Riyadh"", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.43,6,"["""", ""2"", ""مستشفى الملك خالد بالخرج"", ""King Khalid Hospital Al-Kharj"", ""2022"", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.43,7,"["""", ""3"", ""مستشفى الولادة والأطفال بالخرج"", ""Maternity Hospital - Al-Kharj"", ""2022"", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.43,8,"["""", ""4"", ""مستشفى الإيمان العام"", ""Al Iman General Hospital"", ""2022"", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.43,9,"["""", ""5"", ""مستشفى الدوادمي العام"", ""Dawadmi General Hospital"", ""2022"", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.43,10,"["""", ""6"", ""مستشفى الزلفي العام"", ""Al Zulfi General Hospital"", ""2021"", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.43,11,"["""", ""7"", ""مستشفى القويعية العام"", ""Quwaiya General Hospital"", ""2022"", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.43,12,"["""", ""8"", ""مدينة الملك سعود الطبية"", ""King Saud Medical City"", ""2020"", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.43,13,"["""", ""9"", ""مدينة الملك فهد الطبية"", ""King Fahad Medical City"", ""2020"", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.43,14,"["""", ""10"", ""مستشفى الملك سلمان"", ""King Salman Hospital"", ""2020"", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.43,15,"["""", ""11"", ""مستشفى الإمام عبدالرحمن الفيصل"", ""Imam Abdulrahman Alfaisal Hospital"", ""2020"", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.43,16,"["""", ""12"", ""مستشفى شقراء العام"", ""Shagra General Hospital"", ""2021"", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.43,17,"["""", ""13"", ""مستشفى الملك خالد التخصصي للعيون"", ""King Khaled Eye Specialist Hospital"", ""2021"", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.43,18,"["""", ""14"", ""مستشفى اليمامة"", ""Al-Yamama Hospital"", ""2021"", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.43,19,"[""العاصمة المقدسة"", ""15"", ""مستشفى الملك عبد العزيز"", ""King Abdulaziz  Hospital"", ""2022"", ""The Holy Capital"", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.43,20,"["""", ""16"", ""مستشفى حراء العام"", ""Herra General Hospital"", ""2020"", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.44,1,"[""مستشفيات الجهات الحكومية الأخرى المعتمدة من المركز السعودي لاعتماد المنشآت الصحية"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.44,2,"[""CBAHI Accredited Other Governmental Sector Hospitals"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.44,3,"[""جدول  2-44"", """", """", ""Table 2-44"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.44,4,"[""المنطقة الصحية"", ""المستشفى"", """", ""Hospital Name"", ""تاريخ الاعتماد\nDate of Accriditation"", ""Health Region"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.44,5,"[""الرياض"", ""1"", ""مستشفى الملك فيصل التخصصي ومركز الأبحاث"", ""King Faisal Specialist Hospital and Research Center"", ""2021"", ""Riyadh"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.44,6,"["""", ""2"", ""مستشفى القوات المسلحة بالمصانع الحربية بالخرج"", ""Armed Forces Hospital in the military factories, Al-Kharj"", ""2022"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.44,7,"["""", ""3"", ""مدينة الأمير سلطان الطبية العسكرية"", ""PRINCE SULTAN MILITARY MEDICAL CITY"", ""2020"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.44,8,"["""", ""4"", ""مستشفى القوات المسلحة بوادي الدواسر"", ""Armed Forces Hospital in Wadi Al-Dawaser"", ""2021"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.44,9,"["""", ""5"", ""مستشفى الملك خالد الجامعي بالرياض"", ""King Khalid University Hospital - Riyadh"", ""2021"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.44,10,"["""", ""6"", ""مستشفى الملك عبدالله بن عبدالعزيز بجامعة الأميرة نورة- الرياض"", ""King Abdullah Bin Abdulaziz University Hospital - Riyadh"", ""2021"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.44,11,"["""", ""7"", ""مستشفى قوى الأمن"", ""Security Forces Hospital- Riyadh"", ""2021"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.44,12,"["""", ""8"", ""مستشفى الملك عبد العزيز الجامعي - الرياض"", ""King Abdulaziz University Hospital - Riyadh"", ""2021"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.44,13,"["""", ""9"", ""مستشفى الأمن المركزي -الرياض"", ""Central Security Hospital  - Riyadh"", ""2021"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.44,14,"["""", ""10"", ""مدينة الملك عبد العزيز الطبية -الرياض"", ""King Abdulaziz Medical City- Riyadh"", ""2021"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.44,15,"[""العاصمة المقدسة"", ""11"", ""مستشفى قوى الأمن"", ""Security Forces Hospital-Makkah"", ""2020"", ""The Holy Capital"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.44,16,"[""جدة"", ""12"", ""مستشفى الملك فهد للقوات المسلحة بجدة"", ""King Fahad Armed Forces Hospital- Jeddah"", ""2021"", ""Jeddah"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.44,17,"["""", ""13"", ""مستشفى الامن المركزي بجدة"", ""Central Security Hospital -Jeddah"", ""2021"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.44,18,"["""", ""14"", ""مدينة الملك عبد العزيز الطبية- جدة"", ""King Abdulaziz Medical City- Jeddah"", ""2021"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.44,19,"["""", ""15"", ""مستشفى الملك عبد العزيز الجامعي - جدة"", ""King Abdulaziz University Hospital - Jeddah"", ""2022"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-II-Health-Resources.xlsx,2.44,20,"["""", ""16"", ""مستشفى الملك فيصل التخصصي ومركز الأبحاث"", ""King Faisal Specialist Hospital and Research Center"", ""2022"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,7,1,"[""مراكز الإسعاف والسيارات التابعة لهيئة الهلال الأحمر السعودي حسب المنطقة الإدارية  عام 2022م."", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,7,2,"[""First Aid Centers and Ambulances of the Saudi Red Crescent Authority  by Administrative Region, 2022G."", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,7,3,"[""جدول 4-7"", """", """", ""Table 4-7"", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,7,4,"[""المنطقة الإدارية"", ""الحالات التي تم إسعافها ونقلها للمستشفيات"", ""مراكزالإسعاف"", """", ""سيارات الإسعاف"", """", ""Administrative Region""]"
2022-Chapter-IV-Health-Activities.xlsx,7,5,"["""", """", ""First aid centers"", """", ""Ambulances"", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,7,6,"["""", ""Cases offered first aid, Transported to hospitals"", ""عدد المراكز"", ""متوسط عدد الحالات للمركز"", ""عدد السيارت"", ""متوسط عدد الحالات للسيارة"", """"]"
2022-Chapter-IV-Health-Activities.xlsx,7,7,"["""", """", ""No. of   centers"", ""Average No. of Cases/center"", ""No .of Ambulances"", ""Average No. of cases / Ambulance"", """"]"
2022-Chapter-IV-Health-Activities.xlsx,7,8,"[""الرياض"", ""128710"", ""111"", ""=B8/C8"", ""304"", ""=B8/E8"", ""Riyadh""]"
2022-Chapter-IV-Health-Activities.xlsx,7,9,"[""مكة المكرمة"", ""160658"", ""98"", ""=B9/C9"", ""283"", ""=B9/E9"", ""Makkah""]"
2022-Chapter-IV-Health-Activities.xlsx,7,10,"[""المدينة المنورة"", ""48787"", ""39"", ""=B10/C10"", ""106"", ""=B10/E10"", ""Medinah""]"
2022-Chapter-IV-Health-Activities.xlsx,7,11,"[""القصيم"", ""26199"", ""29"", ""=B11/C11"", ""94"", ""=B11/E11"", ""Qaseem""]"
2022-Chapter-IV-Health-Activities.xlsx,7,12,"[""الشرقية"", ""63833"", ""66"", ""=B12/C12"", ""200"", ""=B12/E12"", ""Eastern""]"
2022-Chapter-IV-Health-Activities.xlsx,7,13,"[""عسير"", ""32242"", ""41"", ""=B13/C13"", ""126"", ""=B13/E13"", ""Aseer""]"
2022-Chapter-IV-Health-Activities.xlsx,7,14,"[""تبوك"", ""16683"", ""26"", ""=B14/C14"", ""79"", ""=B14/E14"", ""Tabouk""]"
2022-Chapter-IV-Health-Activities.xlsx,7,15,"[""حائل"", ""12638"", ""16"", ""=B15/C15"", ""56"", ""=B15/E15"", ""Ha`il""]"
2022-Chapter-IV-Health-Activities.xlsx,7,16,"[""الحدود الشمالية"", ""5584"", ""14"", ""=B16/C16"", ""46"", ""=B16/E16"", ""Northern""]"
2022-Chapter-IV-Health-Activities.xlsx,7,17,"[""جازان"", ""16704"", ""24"", ""=B17/C17"", ""64"", ""=B17/E17"", ""Jazan""]"
2022-Chapter-IV-Health-Activities.xlsx,7,18,"[""نجران"", ""6924"", ""15"", ""=B18/C18"", ""59"", ""=B18/E18"", ""Najran""]"
2022-Chapter-IV-Health-Activities.xlsx,7,19,"[""الباحة"", ""7921"", ""16"", ""=B19/C19"", ""43"", ""=B19/E19"", ""Al-Bahah""]"
2022-Chapter-IV-Health-Activities.xlsx,7,20,"[""الجوف"", ""8029"", ""14"", ""=B20/C20"", ""47"", ""=B20/E20"", ""Al-Jouf""]"
2022-Chapter-IV-Health-Activities.xlsx,45,1,"[""أنشطة بنوك الدم بوزارة الصحة حسب المنطقة الصحية عام 2022م."", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,45,2,"[""Activities at MoH Blood Banks by Health Region, 2022G."", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,45,3,"[""جدول 4-45"", ""Table 4-45"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,45,4,"[""المنطقة الصحية"", ""إجمالي الفحوص"", ""عدد وحدات الدم المتبرع بها"", ""عدد وحدات الدم المنقولة للمرضى"", ""Health Region"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,45,5,"["""", ""Total investigations"", ""No. of collected blood units"", ""No. of transfused blood units"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,45,6,"[""الرياض"", ""862470"", ""62575"", ""110768"", ""Riyadh"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,45,7,"[""العاصمة المقدسة"", ""529707"", ""39130"", ""79170"", ""The Holy Capital"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,45,8,"[""جدة"", ""594732"", ""48688"", ""47812"", ""Jeddah"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,45,9,"[""الطائف"", ""178131"", ""13498"", ""29653"", ""Ta`if"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,45,10,"[""المدينة المنورة"", ""521466"", ""34799"", ""103867"", ""Medinah"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,45,11,"[""القصيم"", ""242728"", ""19467"", ""28331"", ""Qaseem"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,45,12,"[""الشرقية"", ""366270"", ""40123"", ""80727"", ""Eastern"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,45,13,"[""الأحساء"", ""249744"", ""19717"", ""31827"", ""Al-Ahsa"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,45,14,"[""حفر الباطن"", ""79995"", ""6451"", ""9029"", ""Hafr Al-Baten"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,45,15,"[""عسير"", ""341478"", ""25742"", ""47113"", ""Aseer"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,45,16,"[""بيشة"", ""68672"", ""5449"", ""8683"", ""Bishah"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,45,17,"[""تبوك"", ""153312"", ""12365"", ""17297"", ""Tabouk"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,45,18,"[""حائل"", ""129192"", ""10788"", ""16654"", ""Ha`il"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,45,19,"[""الحدود الشمالية"", ""83279"", ""6263"", ""14426"", ""Northern"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,45,20,"[""جازان"", ""444188"", ""35946"", ""48782"", ""Jazan"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,46,1,"[""أنشطة بنوك الدم بوزارة الصحة في الأعوام الخمسة الأخيرة"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,46,2,"[""Activities at MoH Blood Banks in the last Five Years"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,46,3,"[""جدول 4-46"", """", ""Table 4-46"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,46,4,"[""النشاط"", ""2018G"", ""2019G"", ""2020G"", ""2021G"", ""2022G"", ""Activity"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,46,5,"[""عدد الفحوص"", ""5046231"", ""5017427"", ""4168172"", ""5813893"", ""5212646"", ""No. of  Investigations"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,46,6,"[""عدد وحدات الدم المتبرع بها"", ""375352"", ""388814"", ""252323"", ""257693"", ""420553"", ""No. of  Collected Blood Units"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,46,7,"[""عدد وحدات الدم المنقولة للمرضى"", ""496343"", ""559755"", ""445247"", ""423632"", ""742846"", ""No. of Transfused Blood Units"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,46,8,"["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,46,9,"["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,46,10,"["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,46,11,"["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,46,12,"["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,46,13,"["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,46,14,"["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,46,15,"["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,46,16,"["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,46,17,"["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,46,18,"["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,52,1,"[""الحالات التي أرسلت للعلاج بالخارج من قبل الهيئات الطبية حسب الدولة والحالة الطبية عام  2022م."", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,52,2,"[""Cases Referred Abroad for Treatment by Specialty and Country, 2022G."", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,52,3,"[""جدول 4-52"", """", """", ""Table 4-52"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,52,4,"[""التخصص"", ""أمريكا"", ""ألمانيا"", ""بريطانيا"", ""إيطاليا"", ""فرنسا"", ""اسبانيا"", ""الإجمالي"", ""Specialty"", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,52,5,"["""", ""USA"", ""Germany"", ""UK"", ""Italy"", ""France"", ""Spain"", ""Total"", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,52,6,"[""جراحة تجميل ( ترميم )"", ""11"", ""9"", ""21"", ""0"", ""4"", ""2"", ""=SUM(B6:G6)"", ""Plastic and Reconstructive Surgery"", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,52,7,"[""الأورام"", ""25"", ""15"", ""3"", ""0"", ""1"", ""0"", ""=SUM(B7:G7)"", ""Tumors"", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,52,8,"[""جراحة عظام"", ""15"", ""15"", ""5"", ""0"", ""0"", ""0"", ""=SUM(B8:G8)"", ""Orthopedic Surgery"", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,52,9,"[""زراعة قلب / رئة"", ""17"", ""0"", ""0"", ""0"", ""0"", ""0"", ""=SUM(B9:G9)"", ""Organ Transplantation"", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,52,10,"[""الأذن والأنف والحنجرة"", ""5"", ""1"", ""10"", ""1"", ""0"", ""0"", ""=SUM(B10:G10)"", ""ENT"", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,52,11,"[""الجراحة العامة"", ""4"", ""1"", ""9"", ""0"", ""0"", ""0"", ""=SUM(B11:G11)"", ""General Surgery"", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,52,12,"[""طب وجراحة القلب"", ""9"", ""0"", ""0"", ""1"", ""0"", ""0"", ""=SUM(B12:G12)"", ""Cardiology & Cardiac Surgery"", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,52,13,"[""زراعة نخاع"", ""6"", ""2"", ""0"", ""0"", ""0"", ""0"", ""=SUM(B13:G13)"", ""Bone Marrow Transplant"", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,52,14,"[""التأهيل الطبي / الأعصاب"", ""5"", ""1"", ""1"", ""0"", ""1"", ""1"", ""=SUM(B14:D14)"", ""Medical Rehabilitation"", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,52,15,"[""طب وجراحة العيون"", ""1"", ""0"", ""4"", ""0"", ""0"", ""2"", ""=SUM(B15:G15)"", ""Ophthalmology"", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,52,16,"[""مسالك بولية"", ""1"", ""0"", ""4"", ""0"", ""0"", ""0"", ""=SUM(B16:G16)"", ""Urology"", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,52,17,"[""جراحة عمود فقري"", ""3"", ""1"", ""0"", ""0"", ""0"", ""0"", ""=SUM(B17:G17)"", ""Spinal Surgery"", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,52,18,"[""جراحة أعصاب"", ""1"", ""0"", ""3"", ""0"", ""0"", ""0"", ""=SUM(B18:G18)"", ""Neurosurgery"", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,52,19,"[""أمراض الأطفال"", ""1"", ""0"", ""1"", ""0"", ""0"", ""0"", ""=SUM(B19:E19)"", ""Pediatrics"", """", """", """", """", """", """", """", """", """", """", """", """"]"
2022-Chapter-IV-Health-Activities.xlsx,52,20,"[""الباطنة العامة"", ""2"", ""0"", ""0"", ""0"", ""0"", ""0"", ""=SUM(B20:D20)"", ""Internal Medicine"", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.43,1,"[""مستشفيات وزارة الصحة المعتمدة من المجلس المركزي لاعتماد المنشآت الصحية."", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.43,2,"[""CBAHI Accredited MoH Hospitals."", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.43,3,"[""جدول  2-43"", """", """", ""Table 2-43"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
