workbook_name,sheet_name,row_number,column_number,keyword_group,matched_keyword,cell_value
Statistical-Yearbook-2024.xlsx,فهرس الباب الرابع,19,2,hospital,المستشفيات,المرضى والمصابون الذين تم إسعافهم ونقلهم إلى المستشفيات بواسطة هيئة الهلال الأحمر السعودي حسب المنطقة الإدارية ونوع الحالة عام 2024م
Statistical-Yearbook-2024.xlsx,فهرس الباب الرابع,20,2,region,region,"Patients and Casualties Offered First Aid and Transported by Saudi Red Crescent Authority Ambulances by  Administrative Region and Type of Case, 2024G."
Statistical-Yearbook-2024.xlsx,فهرس الباب الرابع,21,2,region,المنطقة,الحالات الإسعافية المنقولة بواسطة هيئة الهلال الأحمر السعودي حسب المنطقة الإدارية في الأعوام الخمسة الأخيرة
Statistical-Yearbook-2024.xlsx,فهرس الباب الرابع,22,2,region,region,Cases Offered First Aid and Transported by Ambulances of Saudi Red Crescent Authority by Administrative Region in the last Five Years
Statistical-Yearbook-2024.xlsx,فهرس الباب الرابع,22,2,year,year,Cases Offered First Aid and Transported by Ambulances of Saudi Red Crescent Authority by Administrative Region in the last Five Years
Statistical-Yearbook-2024.xlsx,فهرس الباب الرابع,23,2,year,عام,زيارات المراجعين بالجهات الحكومية الأخرى  حسب الجنسية عام 2024م
Statistical-Yearbook-2024.xlsx,فهرس الباب الرابع,25,2,region,المنطقة,زيارات العيادات الخارجية والطوارئ بمرافق القطاع الخاص حسب الجنس والجنسية والمنطقة الإدارية عام 2024م.
Statistical-Yearbook-2024.xlsx,فهرس الباب الرابع,25,2,year,عام,زيارات العيادات الخارجية والطوارئ بمرافق القطاع الخاص حسب الجنس والجنسية والمنطقة الإدارية عام 2024م.
Statistical-Yearbook-2024.xlsx,فهرس الباب الرابع,26,2,region,region,"Outpatient and ER Visits to all Private Sector Facilities by Gender, Nationality  and Administrative Region , 2024G."
Statistical-Yearbook-2024.xlsx,فهرس الباب الرابع,26,2,activity,visits,"Outpatient and ER Visits to all Private Sector Facilities by Gender, Nationality  and Administrative Region , 2024G."
Statistical-Yearbook-2024.xlsx,فهرس الباب الرابع,27,2,region,المنطقة,زيارات العيادات الخارجية والطوارئ بمرافق القطاع الخاص حسب الفئة العمرية والمنطقة الإدارية عام 2024م.
Statistical-Yearbook-2024.xlsx,فهرس الباب الرابع,27,2,year,عام,زيارات العيادات الخارجية والطوارئ بمرافق القطاع الخاص حسب الفئة العمرية والمنطقة الإدارية عام 2024م.
Statistical-Yearbook-2024.xlsx,فهرس الباب الرابع,28,2,region,region,"Outpatient and ER Visits to all Private Sector Facilities by Age Groups  and Administrative Region , 2024G."
Statistical-Yearbook-2024.xlsx,فهرس الباب الرابع,28,2,activity,visits,"Outpatient and ER Visits to all Private Sector Facilities by Age Groups  and Administrative Region , 2024G."
Statistical-Yearbook-2024.xlsx,فهرس الباب الرابع,29,2,year,عام,زيارات العيادات الخارجية والطوارئ بمرافق القطاع الخاص حسب الجنس والجنسية والتصنيف الدولي للأمراض  عام 2024م.
Statistical-Yearbook-2024.xlsx,فهرس الباب الرابع,30,2,activity,visits,"Outpatient and ER Visits to all Private Sector Facilities by Gender, Nationality  and ICD-10 Diagnosis, 2024G."
Statistical-Yearbook-2024.xlsx,فهرس الباب الرابع,31,2,population,السكان,زيارات المراجعين للقطاعات الصحية بالمملكة ومتوسط عدد الزيارات لكل فرد من السكان في الأعوام الخمسة الأخيرة
Statistical-Yearbook-2024.xlsx,فهرس الباب الرابع,31,2,activity,الزيارات,زيارات المراجعين للقطاعات الصحية بالمملكة ومتوسط عدد الزيارات لكل فرد من السكان في الأعوام الخمسة الأخيرة
Statistical-Yearbook-2024.xlsx,فهرس الباب الرابع,32,2,year,year,Encounters to Various Health Sectors & Average No. of Encounters Per Person in the last Five Years
Statistical-Yearbook-2024.xlsx,فهرس الباب الرابع,33,2,year,عام,زيارات المراجعين لعيادات السكرى بمستشفيات وزارة الصحة حسب الجنس والجنسية والتجمع الصحي عام 2024م.
Statistical-Yearbook-2024.xlsx,فهرس الباب الرابع,34,2,hospital,hospital,"Encounters to  Diabetic  Clinics, MOH Hospitals by Gender, Nationality  and Health Cluster, 2024G."
Statistical-Yearbook-2024.xlsx,فهرس الباب الرابع,35,2,year,عام,مضاعفات الحمل والولادة  بمستشفيات وزارة الصحة لعام 2024م.
Statistical-Yearbook-2024.xlsx,فهرس الباب الرابع,36,2,hospital,hospital,"Complications of pregnancy and child birth, MOH Hospitals, 2024G."
Statistical-Yearbook-2024.xlsx,فهرس الباب الرابع,37,2,year,عام,المراجعون والمنومون في أقسام الصحة النفسية بوزارة الصحة حسب المجموعات المرضية للتصنيف الدولي للأمراض (ICD-10 ) عام 2024م.
Statistical-Yearbook-2024.xlsx,فهرس الباب الرابع,37,2,total,المجموع,المراجعون والمنومون في أقسام الصحة النفسية بوزارة الصحة حسب المجموعات المرضية للتصنيف الدولي للأمراض (ICD-10 ) عام 2024م.
Statistical-Yearbook-2024.xlsx,فهرس الباب الرابع,39,2,year,عام,زيارات المراجعين لعيادات الأسنان بوزارة الصحة حسب الجنس والجنسية والتجمع الصحي عام 2024م
Statistical-Yearbook-2024.xlsx,4-1,1,1,year,عام,زيارات واستشارات الرعاية الصحية الأولية بوزارة الصحة حسب التجمعات الصحية والجنس والجنسية عام 2024م.
Statistical-Yearbook-2024.xlsx,4-1,5,7,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-1,6,7,total,total,Total
Statistical-Yearbook-2024.xlsx,4-1,28,1,total,الإجمالي,الإجمالي
Statistical-Yearbook-2024.xlsx,4-1,28,8,total,total,Total
Statistical-Yearbook-2024.xlsx,4-2,1,1,year,عام,زيارات واستشارات الرعاية الصحية الأولية بوزارة الصحة حسب التجمعات الصحية والفئة العمرية عام 2024م.
Statistical-Yearbook-2024.xlsx,4-2,4,7,year,year,Age Groups (years)
Statistical-Yearbook-2024.xlsx,4-2,4,14,total,الإجمالي,الإجمالي
Statistical-Yearbook-2024.xlsx,4-2,5,14,total,total,Total
Statistical-Yearbook-2024.xlsx,4-2,27,1,total,الإجمالي,الإجمالي
Statistical-Yearbook-2024.xlsx,4-2,27,15,total,total,Total
Statistical-Yearbook-2024.xlsx,4-3,1,1,year,عام,زيارات مراجعي الطوارئ المرضية بمستشفيات وزارة الصحة حسب الجنس والجنسية والتجمعات الصحية عام 2024م.
Statistical-Yearbook-2024.xlsx,4-3,2,1,hospital,hospital,"Medical Emergency Encounters in MoH Hospitals by Health Clusters, Gender and Nationality, 2024G."
Statistical-Yearbook-2024.xlsx,4-3,4,6,total,الإجمالي,الإجمالي
Statistical-Yearbook-2024.xlsx,4-3,5,6,total,total,Total
Statistical-Yearbook-2024.xlsx,4-3,9,7,total,total,Total Health Clusters - Riyadh
Statistical-Yearbook-2024.xlsx,4-3,12,7,total,total,Total Makkah Health Cluster
Statistical-Yearbook-2024.xlsx,4-3,15,7,total,total,Total Health Clusters - Jeddah
Statistical-Yearbook-2024.xlsx,4-3,24,7,total,total,Total Asir Health Cluster
Statistical-Yearbook-2024.xlsx,4-3,33,7,total,total,Total Al Jouf Health Cluster
Statistical-Yearbook-2024.xlsx,4-3,34,1,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-3,34,7,total,total,Total
Statistical-Yearbook-2024.xlsx,4-4,1,1,year,عام,زيارات مراجعي الطوارئ الجراحية بمستشفيات وزارة الصحة حسب الجنس والجنسية والتجمعات الصحية عام 2024م.
Statistical-Yearbook-2024.xlsx,4-4,2,1,hospital,hospital,"Surgical Emergency Encounters in MoH Hospitals by Health Clusters, Gender and Nationality, 2024G."
Statistical-Yearbook-2024.xlsx,4-4,4,6,total,الإجمالي,الإجمالي
Statistical-Yearbook-2024.xlsx,4-4,5,6,total,total,Total
Statistical-Yearbook-2024.xlsx,4-4,9,7,total,total,Total Health Clusters - Riyadh
Statistical-Yearbook-2024.xlsx,4-4,12,7,total,total,Total Makkah Health Cluster
Statistical-Yearbook-2024.xlsx,4-4,15,7,total,total,Total Health Clusters - Jeddah
Statistical-Yearbook-2024.xlsx,4-4,24,7,total,total,Total Asir Health Cluster
Statistical-Yearbook-2024.xlsx,4-4,33,7,total,total,Total Al Jouf Health Cluster
Statistical-Yearbook-2024.xlsx,4-4,34,1,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-4,34,7,total,total,Total
Statistical-Yearbook-2024.xlsx,4-5,1,1,year,عام,زيارات مراجعي  العيادات الخارجية بمستشفيات وزارة الصحة حسب الجنس والجنسية والتجمعات الصحية عام 2024م.
Statistical-Yearbook-2024.xlsx,4-5,2,1,hospital,hospital,"Encounters to Outpatient Clinics in MoH Hospitals by Gender, Nationality  and Health Clusters, 2024G."
Statistical-Yearbook-2024.xlsx,4-5,4,6,total,الإجمالي,الإجمالي
Statistical-Yearbook-2024.xlsx,4-5,5,6,total,total,Total
Statistical-Yearbook-2024.xlsx,4-5,9,7,total,total,Total Health Clusters - Riyadh
Statistical-Yearbook-2024.xlsx,4-5,12,7,total,total,Total Makkah Health Cluster
Statistical-Yearbook-2024.xlsx,4-5,15,7,total,total,Total Health Clusters - Jeddah
Statistical-Yearbook-2024.xlsx,4-5,24,7,total,total,Total Asir Health Cluster
Statistical-Yearbook-2024.xlsx,4-5,33,7,total,total,Total Al Jouf Health Cluster
Statistical-Yearbook-2024.xlsx,4-5,34,1,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-5,34,7,total,total,Total
Statistical-Yearbook-2024.xlsx,4-6,1,1,year,عام,زيارات المراجعين  لمراكز الرعاية الصحية الأولية والعيادات الخارجية بمستشفيات وزارة الصحة حسب التجمعات الصحية عام 2024م
Statistical-Yearbook-2024.xlsx,4-6,2,1,hospital,hospital,"PHCs' Encounters and Outpatients of MoH Hospitals by Health Clusters, 2024G."
Statistical-Yearbook-2024.xlsx,4-6,4,4,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-6,5,4,total,total,Total
Statistical-Yearbook-2024.xlsx,4-6,5,5,total,total,PHC Encounters as % of total Encounters
Statistical-Yearbook-2024.xlsx,4-6,27,1,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-6,27,6,total,total,Total
Statistical-Yearbook-2024.xlsx,4-7,1,1,region,المنطقة,زيارات المراجعين لمراكز الرعاية الصحية الأولية والعيادات الخارجية بمستشفيات وزارة الصحة حسب المنطقة الإدارية في الأعوام الخمسة الأخيرة
Statistical-Yearbook-2024.xlsx,4-7,2,1,region,region,PHCs' Encounters  and Outpatients in MOH Hospitals by Adminstrative Region in the last Five Years
Statistical-Yearbook-2024.xlsx,4-7,2,1,year,year,PHCs' Encounters  and Outpatients in MOH Hospitals by Adminstrative Region in the last Five Years
Statistical-Yearbook-2024.xlsx,4-7,2,1,hospital,hospital,PHCs' Encounters  and Outpatients in MOH Hospitals by Adminstrative Region in the last Five Years
Statistical-Yearbook-2024.xlsx,4-7,4,1,region,المنطقة,المنطقة الصحية
Statistical-Yearbook-2024.xlsx,4-7,4,12,region,region,Health Region
Statistical-Yearbook-2024.xlsx,4-7,21,1,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-7,21,12,total,total,Total
Statistical-Yearbook-2024.xlsx,4-7,22,1,activity,الزيارات,إجمالي الزيارات
Statistical-Yearbook-2024.xlsx,4-7,22,12,total,total,Total Encounters
Statistical-Yearbook-2024.xlsx,4-7,23,1,year,السنة,متوسط عدد الزيارات لكل فرد من السكان في السنة
Statistical-Yearbook-2024.xlsx,4-7,23,1,population,السكان,متوسط عدد الزيارات لكل فرد من السكان في السنة
Statistical-Yearbook-2024.xlsx,4-7,23,1,activity,الزيارات,متوسط عدد الزيارات لكل فرد من السكان في السنة
Statistical-Yearbook-2024.xlsx,4-7,23,12,year,year,Average no. of Encounters person  year
Statistical-Yearbook-2024.xlsx,4-8,1,1,region,المنطقة,مراكز الإسعاف والسيارات التابعة لهيئة الهلال الأحمر السعودي حسب المنطقة الإدارية  عام 2024م.
Statistical-Yearbook-2024.xlsx,4-8,1,1,year,عام,مراكز الإسعاف والسيارات التابعة لهيئة الهلال الأحمر السعودي حسب المنطقة الإدارية  عام 2024م.
Statistical-Yearbook-2024.xlsx,4-8,2,1,region,region,"First Aid Centers and Ambulances of the Saudi Red Crescent Authority  by Administrative Region, 2024G."
Statistical-Yearbook-2024.xlsx,4-8,4,1,region,المنطقة,المنطقة الإدارية
Statistical-Yearbook-2024.xlsx,4-8,4,7,region,region,Administrative Region
Statistical-Yearbook-2024.xlsx,4-8,6,2,hospital,hospital,"Cases offered first aid, Transported to hospitals"
Statistical-Yearbook-2024.xlsx,4-8,21,1,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-8,21,7,total,total,Total
Statistical-Yearbook-2024.xlsx,4-9,1,1,region,المنطقة,المرضى والمصابون الذين تم إسعافهم ونقلهم إلى المستشفيات بواسطة هيئة الهلال الأحمر السعودي حسب المنطقة الإدارية ونوع الحالة عام 2024م
Statistical-Yearbook-2024.xlsx,4-9,1,1,year,عام,المرضى والمصابون الذين تم إسعافهم ونقلهم إلى المستشفيات بواسطة هيئة الهلال الأحمر السعودي حسب المنطقة الإدارية ونوع الحالة عام 2024م
Statistical-Yearbook-2024.xlsx,4-9,1,1,hospital,المستشفيات,المرضى والمصابون الذين تم إسعافهم ونقلهم إلى المستشفيات بواسطة هيئة الهلال الأحمر السعودي حسب المنطقة الإدارية ونوع الحالة عام 2024م
Statistical-Yearbook-2024.xlsx,4-9,2,1,region,region,"Patients and Casualties Offered First Aid and Transported by Saudi Red Crescent Authority Ambulances by  Administrative Region and Type of Case, 2024G."
Statistical-Yearbook-2024.xlsx,4-9,4,1,region,المنطقة,المنطقة الإدارية
Statistical-Yearbook-2024.xlsx,4-9,4,10,region,region,Administrative Region
Statistical-Yearbook-2024.xlsx,4-9,5,9,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-9,6,9,total,total,Total
Statistical-Yearbook-2024.xlsx,4-9,20,1,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-9,20,10,total,total,Total
Statistical-Yearbook-2024.xlsx,4-10,1,1,region,المنطقة,الحالات الإسعافية المنقولة بواسطة هيئة الهلال الأحمر السعودي حسب المنطقة الإدارية في الأعوام الخمسة الأخيرة
Statistical-Yearbook-2024.xlsx,4-10,2,1,region,region,Cases Offered First Aid and Transported by Ambulances of Saudi Red Crescent Authority by Administrative Region in the last Five Years
Statistical-Yearbook-2024.xlsx,4-10,2,1,year,year,Cases Offered First Aid and Transported by Ambulances of Saudi Red Crescent Authority by Administrative Region in the last Five Years
Statistical-Yearbook-2024.xlsx,4-10,4,1,region,المنطقة,المنطقة  الإدارية
Statistical-Yearbook-2024.xlsx,4-10,4,3,year,عام,العام
Statistical-Yearbook-2024.xlsx,4-10,4,4,year,عام,العام
Statistical-Yearbook-2024.xlsx,4-10,4,5,year,عام,العام
Statistical-Yearbook-2024.xlsx,4-10,4,9,year,year,Year
Statistical-Yearbook-2024.xlsx,4-10,4,10,region,region,Administrative Region
Statistical-Yearbook-2024.xlsx,4-10,19,1,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-10,19,10,total,total,Total
Statistical-Yearbook-2024.xlsx,4-11,1,1,year,عام,زيارات المراجعين بالجهات الحكومية الأخرى  حسب الجنسية عام 2024م
Statistical-Yearbook-2024.xlsx,4-11,4,2,activity,الزيارات,عدد الزيارات
Statistical-Yearbook-2024.xlsx,4-11,6,4,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-11,7,4,total,total,Total
Statistical-Yearbook-2024.xlsx,4-11,11,1,hospital,مستشفى,مستشفى الملك فيصل التخصصي ومركز الأبحاث
Statistical-Yearbook-2024.xlsx,4-11,11,6,hospital,hospital,King Faisal Specialist Hospital
Statistical-Yearbook-2024.xlsx,4-11,12,1,hospital,مستشفى,مستشفى الملك خالد التخصصي للعيون
Statistical-Yearbook-2024.xlsx,4-11,12,6,hospital,hospital,King Khalid Eye Specialist Hospital
Statistical-Yearbook-2024.xlsx,4-11,17,6,source,source,Ministry of Human Resources and Social Development
Statistical-Yearbook-2024.xlsx,4-11,19,1,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-11,19,6,total,total,Total
Statistical-Yearbook-2024.xlsx,4-12,1,1,region,المنطقة,زيارات العيادات الخارجية والطوارئ بمرافق القطاع الخاص حسب الجنس والجنسية والمنطقة الإدارية عام 2024م.
Statistical-Yearbook-2024.xlsx,4-12,1,1,year,عام,زيارات العيادات الخارجية والطوارئ بمرافق القطاع الخاص حسب الجنس والجنسية والمنطقة الإدارية عام 2024م.
Statistical-Yearbook-2024.xlsx,4-12,2,1,region,region,"Outpatient and ER Visits to all Private Sector Facilities by Gender, Nationality  and Administrative Region , 2024G."
Statistical-Yearbook-2024.xlsx,4-12,2,1,activity,visits,"Outpatient and ER Visits to all Private Sector Facilities by Gender, Nationality  and Administrative Region , 2024G."
Statistical-Yearbook-2024.xlsx,4-12,4,1,region,المنطقة,المنطقة الإدارية
Statistical-Yearbook-2024.xlsx,4-12,4,11,total,الإجمالي,الإجمالي
Statistical-Yearbook-2024.xlsx,4-12,4,12,region,region,Administrative Region
Statistical-Yearbook-2024.xlsx,4-12,5,11,total,total,Total
Statistical-Yearbook-2024.xlsx,4-12,21,1,total,الإجمالي,الإجمالي
Statistical-Yearbook-2024.xlsx,4-12,21,12,total,total,Total
Statistical-Yearbook-2024.xlsx,4-12,22,1,source,المصدر,المصدر: مجلس الضمان الصحي
Statistical-Yearbook-2024.xlsx,4-12,22,12,source,source,Source: Council of Health Insurance
Statistical-Yearbook-2024.xlsx,4-13,1,1,region,المنطقة,زيارات العيادات الخارجية والطوارئ بمرافق القطاع الخاص حسب الفئة العمرية والمنطقة الإدارية عام 2024م.
Statistical-Yearbook-2024.xlsx,4-13,1,1,year,عام,زيارات العيادات الخارجية والطوارئ بمرافق القطاع الخاص حسب الفئة العمرية والمنطقة الإدارية عام 2024م.
Statistical-Yearbook-2024.xlsx,4-13,2,1,region,region,"Outpatient and ER Visits to all Private Sector Facilities by Age Groups  and Administrative Region , 2024G."
Statistical-Yearbook-2024.xlsx,4-13,2,1,activity,visits,"Outpatient and ER Visits to all Private Sector Facilities by Age Groups  and Administrative Region , 2024G."
Statistical-Yearbook-2024.xlsx,4-13,4,1,region,المنطقة,المنطقة الإدارية
Statistical-Yearbook-2024.xlsx,4-13,4,2,year,year,"الفئة العمرية (الأعوام)
Age Groups (years)"
Statistical-Yearbook-2024.xlsx,4-13,4,25,region,region,Administrative Region
Statistical-Yearbook-2024.xlsx,4-13,5,24,total,الإجمالي,الإجمالي
Statistical-Yearbook-2024.xlsx,4-13,6,24,total,total,Total
Statistical-Yearbook-2024.xlsx,4-13,20,1,total,الإجمالي,الإجمالي
Statistical-Yearbook-2024.xlsx,4-13,20,25,total,total,Total
Statistical-Yearbook-2024.xlsx,4-13,21,1,source,المصدر,المصدر: مجلس الضمان الصحي
Statistical-Yearbook-2024.xlsx,4-13,21,25,source,source,Source: Council of Health Insurance
Statistical-Yearbook-2024.xlsx,4-14,1,1,year,عام,زيارات العيادات الخارجية والطوارئ بمرافق القطاع الخاص حسب الجنس والجنسية والتصنيف الدولي للأمراض  عام 2024م.
Statistical-Yearbook-2024.xlsx,4-14,2,1,activity,visits,"Outpatient and ER Visits to all Private Sector Facilities by Gender, Nationality  and ICD-10 Diagnosis, 2024G."
Statistical-Yearbook-2024.xlsx,4-14,4,1,total,المجموع,المجموعات المرضية
Statistical-Yearbook-2024.xlsx,4-14,4,6,total,الإجمالي,الإجمالي
Statistical-Yearbook-2024.xlsx,4-14,5,6,total,total,Total
Statistical-Yearbook-2024.xlsx,4-14,23,1,bed,سرير,الأعراض والعلامات الشاذة، والاختبارات السريرية والمرضية غير المصنفة في موضع آخر.
Statistical-Yearbook-2024.xlsx,4-14,28,1,total,الإجمالي,الإجمالي
Statistical-Yearbook-2024.xlsx,4-14,28,7,total,total,Total
Statistical-Yearbook-2024.xlsx,4-14,29,1,source,المصدر,المصدر: مجلس الضمان الصحي
Statistical-Yearbook-2024.xlsx,4-14,29,7,source,source,Source: Council of Health Insurance
Statistical-Yearbook-2024.xlsx,4-15,1,1,population,السكان,زيارات المراجعين للقطاعات الصحية بالمملكة ومتوسط عدد الزيارات لكل فرد من السكان في الأعوام الخمسة الأخيرة
Statistical-Yearbook-2024.xlsx,4-15,1,1,activity,الزيارات,زيارات المراجعين للقطاعات الصحية بالمملكة ومتوسط عدد الزيارات لكل فرد من السكان في الأعوام الخمسة الأخيرة
Statistical-Yearbook-2024.xlsx,4-15,2,1,year,year,Encounters to Various Health Sectors & Average No. of Encounters Per Person in the last Five Years
Statistical-Yearbook-2024.xlsx,4-15,4,2,year,عام,العام
Statistical-Yearbook-2024.xlsx,4-15,4,6,year,year,Year
Statistical-Yearbook-2024.xlsx,4-15,9,1,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-15,9,7,total,total,Total
Statistical-Yearbook-2024.xlsx,4-15,10,1,year,السنة,متوسط عدد الزيارات لكل فرد من السكان في السنة
Statistical-Yearbook-2024.xlsx,4-15,10,1,population,السكان,متوسط عدد الزيارات لكل فرد من السكان في السنة
Statistical-Yearbook-2024.xlsx,4-15,10,1,activity,الزيارات,متوسط عدد الزيارات لكل فرد من السكان في السنة
Statistical-Yearbook-2024.xlsx,4-15,10,7,year,year,Average  no. of  Encounters per person/year
Statistical-Yearbook-2024.xlsx,4-16,1,1,year,عام,زيارات المراجعين لعيادات السكرى بمستشفيات وزارة الصحة حسب الجنس والجنسية والتجمع الصحي عام 2024م.
Statistical-Yearbook-2024.xlsx,4-16,2,1,hospital,hospital,"Encounters to  Diabetic  Clinics, MOH Hospitals by Gender, Nationality  and Health Cluster, 2024G."
Statistical-Yearbook-2024.xlsx,4-16,4,6,total,الإجمالي,الإجمالي
Statistical-Yearbook-2024.xlsx,4-16,5,6,total,total,Total
Statistical-Yearbook-2024.xlsx,4-16,9,7,total,total,Total Health Clusters - Riyadh
Statistical-Yearbook-2024.xlsx,4-16,12,7,total,total,Total Makkah Health Cluster
Statistical-Yearbook-2024.xlsx,4-16,15,7,total,total,Total Health Clusters - Jeddah
Statistical-Yearbook-2024.xlsx,4-16,24,7,total,total,Total Asir Health Cluster
Statistical-Yearbook-2024.xlsx,4-16,33,7,total,total,Total Al Jouf Health Cluster
Statistical-Yearbook-2024.xlsx,4-16,34,1,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-16,34,7,total,total,Total
Statistical-Yearbook-2024.xlsx,4-17,1,1,year,عام,مضاعفات الحمل والولادة  بمستشفيات وزارة الصحة لعام 2024م.
Statistical-Yearbook-2024.xlsx,4-17,2,1,hospital,hospital,"Complications of pregnancy and child birth, MOH Hospitals, 2024G."
Statistical-Yearbook-2024.xlsx,4-17,4,4,total,الإجمالي,الإجمالي
Statistical-Yearbook-2024.xlsx,4-17,5,4,total,total,Total
Statistical-Yearbook-2024.xlsx,4-18,1,1,year,عام,المراجعون والمنومون في أقسام الصحة النفسية بوزارة الصحة حسب المجموعات المرضية للتصنيف الدولي للأمراض (ICD-10 ) عام 2024م.
Statistical-Yearbook-2024.xlsx,4-18,1,1,total,المجموع,المراجعون والمنومون في أقسام الصحة النفسية بوزارة الصحة حسب المجموعات المرضية للتصنيف الدولي للأمراض (ICD-10 ) عام 2024م.
Statistical-Yearbook-2024.xlsx,4-18,5,4,total,total,"المجموع
Total"
Statistical-Yearbook-2024.xlsx,4-18,5,7,total,total,"المجموع
Total"
Statistical-Yearbook-2024.xlsx,4-18,17,1,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-18,17,9,total,total,Total
Statistical-Yearbook-2024.xlsx,4-18,18,1,year,عام,المصدر: الإدارة العامة للصحة النفسية والاجتماعية
Statistical-Yearbook-2024.xlsx,4-18,18,1,source,المصدر,المصدر: الإدارة العامة للصحة النفسية والاجتماعية
Statistical-Yearbook-2024.xlsx,4-18,18,9,source,source,Source: General Directorate of Mental and Social Health
Statistical-Yearbook-2024.xlsx,4-19,1,1,year,عام,زيارات المراجعين لعيادات الأسنان بوزارة الصحة حسب الجنس والجنسية والتجمع الصحي عام 2024م
Statistical-Yearbook-2024.xlsx,4-19,4,2,activity,الزيارات,عدد الزيارات
Statistical-Yearbook-2024.xlsx,4-19,26,1,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-19,26,8,total,total,Total
Statistical-Yearbook-2024.xlsx,4-19,27,1,hospital,المستشفيات,يشمل عيادات الأسنان بالمستشفيات ومراكز طب الأسنان ومراكز الرعاية الصحية الأولية
Statistical-Yearbook-2024.xlsx,4-19,27,5,hospital,hospital,"Include dental clinics in the hospitals, dental centers and PHC"
Statistical-Yearbook-2024.xlsx,4-19,28,1,year,عام,المصدر: الإدارة العامة لطب الأسنان
Statistical-Yearbook-2024.xlsx,4-19,28,1,source,المصدر,المصدر: الإدارة العامة لطب الأسنان
Statistical-Yearbook-2024.xlsx,4-19,28,5,source,source,Source: General Directorate for Dentistry
Statistical-Yearbook-2024.xlsx,4-20,1,1,year,عام,الخدمات الرئيسية للأسنان بمراكز طب الأسنان بوزارة الصحة حسب نوع الخدمة والتجمع الصحي عام 2024م.
Statistical-Yearbook-2024.xlsx,4-20,4,13,total,الإجمالي,الإجمالي
Statistical-Yearbook-2024.xlsx,4-20,6,13,total,total,Total
Statistical-Yearbook-2024.xlsx,4-20,28,1,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-20,28,14,total,total,Total
Statistical-Yearbook-2024.xlsx,4-20,29,1,year,عام,المصدر: الإدارة العامة لطب الأسنان
Statistical-Yearbook-2024.xlsx,4-20,29,1,source,المصدر,المصدر: الإدارة العامة لطب الأسنان
Statistical-Yearbook-2024.xlsx,4-20,29,8,source,source,Source: General Directorate for Dentistry
Statistical-Yearbook-2024.xlsx,4-21,1,1,year,عام,العمليات الجراحية للفك والأسنان وحالات الخلع بوزارة الصحة حسب التجمعات الصحية عام 2024م.
Statistical-Yearbook-2024.xlsx,4-21,1,1,activity,العمليات,العمليات الجراحية للفك والأسنان وحالات الخلع بوزارة الصحة حسب التجمعات الصحية عام 2024م.
Statistical-Yearbook-2024.xlsx,4-21,5,4,total,total,Total Teeth Extraction
Statistical-Yearbook-2024.xlsx,4-21,26,1,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-21,26,6,total,total,Total
Statistical-Yearbook-2024.xlsx,4-21,27,1,hospital,المستشفيات,يشمل عيادات وأقسام الأسنان بالمستشفيات ومراكز طب الأسنان ومراكز الرعاية الصحية الأولية
Statistical-Yearbook-2024.xlsx,4-21,27,4,hospital,hospital,"Include dental clinics & departments in the hospitals, dental centers and PHC"
Statistical-Yearbook-2024.xlsx,4-21,28,1,year,عام,المصدر: الإدارة العامة لطب الأسنان
Statistical-Yearbook-2024.xlsx,4-21,28,1,source,المصدر,المصدر: الإدارة العامة لطب الأسنان
Statistical-Yearbook-2024.xlsx,4-21,28,4,source,source,Source: General Directorate for Dentistry
Statistical-Yearbook-2024.xlsx,4-22,1,1,year,عام,حالات الدخول لمستشفيات وزارة الصحة حسب التجمعات الصحية والجنس والجنسية عام 2024م.
Statistical-Yearbook-2024.xlsx,4-22,2,1,hospital,hospital,"Admissions at MoH Hospitals by Health Clusters, Gender and Nationality, 2024G."
Statistical-Yearbook-2024.xlsx,4-22,2,1,activity,admissions,"Admissions at MoH Hospitals by Health Clusters, Gender and Nationality, 2024G."
Statistical-Yearbook-2024.xlsx,4-22,5,7,total,total,Total Admissions
Statistical-Yearbook-2024.xlsx,4-22,5,7,activity,admissions,Total Admissions
Statistical-Yearbook-2024.xlsx,4-22,26,1,total,المجموع,المجموع
